         1         0         0         1         1         1         1         0         0       237         0       222       222         0         0         0       223         0       199       199         0       189         0         0         0       189         0       189       189       189         0       200         0       210         0         0         0       240         0       241       241         0         0        12        12         0         0         0       213       213       213         0         0       213         0         0        15        15        15        15        15        15         0        15        15         0       231       174       174         0       231         0        21        21        21        21        21        21         0        21        21         0         0         0       166       166       141       141       141       141       141         0       141       141         0         0         0       141       141       141
         1         1         0         0         1         1         1         1         0         0       245         0       222         0         0       223       223         0         0         0       189       189         0         0       189       189         0       189       189       189       189         0         0       210         0       240       240       240         0       241         0         0        12        12         0         0         0       213       213       213         0       252         0       213         0        15        15        15        15        15         0        15         0         0         0       231       174       174         0       231       231         0        21         0        21        21        21        21        21         0        21        21         0       166       166         0         0       141       141         0       141       141         0         0       257       257         0       141       141         0
         1         0       258         0         0         1         1         1         0       259         0       260         0       223       223       223       223         0       262         0       189       189       189       189       189         0       189       189       189         0         0         0       264         0       240       240         0       240       240         0         0         0        12        12         0         0         0       213       213         0         0         0         0       213         0        15        15        15        15         0         0        15        15        15         0       174       174         0         0       174       231         0        21         0         0        21        21         0        21        21        21        21        21         0         0       266         0       141       141       141       141       141         0       257       257       257         0       141         0         0
         1         1         0         0         1         1         1         1         1         0         0         0         0       223         0         0       223         0       262         0       189         0         0         0         0         0         0       189         0         0         0         0         0       269         0         0         0       240       240         0         0         0        12         0       270       270         0       213       213       213         0         0       213       213       213         0         0         0         0        15        15        15         0         0         0         0       174       174       174       174         0        21        21         0        21        21         0       275         0        21        21        21        21         0       266       266         0       141       141       141       141         0       277         0       257         0         0       141         0       278
         1         0         0         1         1         1         1         0         0         0         1         1         0       223       223       223       223       223         0         0         0       281       281         0         0       189       189       189       189         0       283       283       283         0         0       284         0       240         0       285         0       286         0         0       270       270       270         0         0         0       287         0         0       213       213       213       213       213       213         0        15        15        15        15         0       288         0       174         0       174        21        21        21         0        21         0        21         0        21        21         0        21        21        21         0         0       141       141         0       141       141       141         0       257       257       257       257         0       293         0
         0       294         0         0         1         1         0         0       280         1         1         0         1         0         0         0       223         0         0         0       281       281       281         0       298         0         0       189       189       189         0         0         0       240       284       284         0       240       240         0         0         0       287       287         0         0       270         0         0       287       287       287         0       213         0         0         0       213         0         0        15        15        15        15        15         0         0         0         0       174         0        21        21         0         0        21        21        21        21        21        21        21         0        21         0         0       141       141       141       141         0         0         0         0       257         0         0         0         0       303
         1         0         0         0         1         0         1         1         0         1         0         1         1         0         0         0         0         0         0       281       281       281       281       281         0       281       308         0       189       189       189         0         0       240         0         0         0       240         0       240       240         0       287       287         0         0       270         0       287       287         0       287         0       213       213         0         0         0         0       311         0        15        15        15        15        15        15         0         0         0        21        21         0       313         0         0        21        21        21        21         0         0        21        21        21         0       141       141       141       141         0         0         0       257       257       257       257         0       303       303
         1         1         1         1         1         1         1         1         1         1         0         1         1         1         1         0         0       317       317         0       281         0       281       281       281       281         0       281         0       189         0         0       240       240       240       240         0       240         0       240       240         0       287       287         0       320         0       287       287       287         0       287       287         0         0         0       322         0       323         0        15        15        15        15         0        15         0         0       325         0         0         0         0       313       313         0        21        21        21        21         0         0        21         0        21         0         0         0         0         0       326       326       326         0         0       257         0       303       303       303
         0         1         1         1         1         0         1         1         1         1         1         0         1         1         0       328       328         0         0       329         0       281       281         0       281       281       281       281       281         0         0         0       240       240         0       240         0       240       240         0       240       240         0       287       287         0       287       287       287         0         0       287         0         0       332         0       322         0         0         0        15        15         0         0       333         0         0         0         0         0         0         0       334         0       313         0        21         0         0        21         0        21        21        21         0        21       336       336       336         0         0       326       326         0         0       257         0         0       303         0
         0         1         1         1         1         0         1         1         0         1         1         1         1         0         1         0         0       338         0         0         0         0         0         0         0       281       281         0       281         0         0       240       240       240       240         0         0         0       240       240       240         0       340         0       287       287       287         0       287       287       287         0       332       332       332       332         0       342         0        15        15        15        15         0       333         0         0         0         0       334       334       334       334         0         0         0        21        21        21         0       345         0        21        21        21        21         0         0         0       326         0       326       326       326         0         0       347         0       303       303
       348         0         0         1         1         0         0         1         0         0         0         1         1         1         1         0       338       338         0         0       350         0       351       351         0         0         0         0         0         0       240       240         0       240         0       240         0       240       240       240       240         0         0         0         0       287         0       287         0       287       287       287         0       332         0       332         0         0         0        15        15         0         0         0         0         0         0       356         0       334         0       334         0        21        21        21        21        21         0         0         0        21        21         0         0         0         0       346       326       326         0       326       326       326         0       347       347       347         0       303
         0         0       361         0         1         1         1         1         1         0         1         0         0         1         1         1         0         0         0         0         0         0         0         0         0         1         1         1         1         1         0       240       240         0       240       240       240       240         0       240         0       287         0       287         0       287       287       287       287       287       287       287       287         0       367         0         0        15        15        15         0       369         0       356       356       356       356       356         0         0       357         0        21        21        21        21         0         0         0        21        21        21         0         0       359       359       346       326       326         0         0       326         0         0         0         0       347         0         0       303
       375         0         0         0         1         0         1         1         1         1         1         0       376         0         0         0         1         1         1         0         0         0         0         0         1         1         1         1         0         0       240       240       240       240         0       240         0       240       240         0         0       287       287       287       287       287       287       287         0       287         0         0       287         0         0         0         0        15        15        15         0         0       356       356       356       356       356         0       371       357       357        21        21         0         0        21         0        21        21        21         0        21         0         0       359         0         0         0       326       326       326       326       326         0         0         0         0       383       383         0
       375         0         0         0         0         0         1         0         1         0         1         1         0         0         1         0         0         1         1         0         0         0       385         0         0         1         1         1         1       240       240       240       240       240       240         0       240       240         0         0         0       287       287         0       287         0       287       287         0       287         0         0         0       287       387       387         0        15         0         0         0         0         0       356       356       356         0       371       357       357         0         0         0        21        21        21        21        21        21        21         0         0       390         0       359         0         0       391         0       326       326       326         0       326       326         0       383       383         0       326
       375         0         0         0       395         0         0         1         1         1         0         1         0         1         1         0         0         1         1         0         0       398         0         0         0         1         1         1         1         0       240       240         0         0       240       240       240         0       363       363         0       287       287       287       287         0         0       287       287       287       287       287       287       287         0         0       400         0         0         0       401       401         0         0       356       356       356         0         0         0       402       402         0        21        21        21         0         0        21         0         0       403         0       359       359         0         0       391       391         0         0       326       326       326       326         0         0         0       326       326
         0         1         0         0       395         0         1         1         0         1         0         1         1         1         1         1         0         1         1         0         0         0       363       363         1         1         0         1         1       240       240       240         0         0         0       240         0       409         0       363       363         0       287       287         0       410         0       287         0       287         0         0         0         0       411       411         0       411       412         0       401         0         0       411         0       356       356         0        21        21         0         0        21        21         0        21         0        21        21        21        21         0       417         0         0         0         0       391         0         0         0       326       326       326       326         0       394         0       326         0
         1         1         1         1         0         0         1         1         1         0         1         1         1         1         0         0         1         1         0       422         0         0         0         0         0         1         1         1       240       240         0       240       240       240       240       240         0         0         0       363         0         0         0       287       287         0       423         0       287       287       287       287         0         0       411       411       411       411         0       425         0       413         0       411         0       356         0         0        21        21        21        21        21        21        21        21        21        21        21         0         0         0       417         0       427         0         0         0       326       326         0         0       326         0         0       394       394       326       326       326
         1         0         1         1         0         1         1         1         1         0         0         1         1         1         1         1         1         1         0         0       431       431       431       431         0         1         1         1         0         0         0       240       240         0       240       240         0       240         0       363       363       363       363         0         0         0       423         0         0         0       287         0         0         0         0       411         0         0         0         0         0       413       411       411         0         0       433         0         0        21        21        21        21         0         0        21        21        21         0         0       434       434         0       435         0       436         0       326       326       326         0       326       326         0       439         0         0       326         0         0
         1         0         0         1         0         1         0         0         0         1         1         1         1         0         0         1         0         0         0       441         0       431       431         0         0         1         1         0       442         0       240       240         0       240       240       240         0       240       363       363       363       363       363         0       423       423       423         0         0         0         0       411       411       411       411       411       411       411         0       426       413       411       411         0         0       448         0         0         0         0         0        21        21        21        21         0         0         0         0       449         0         0         0         0       450         0       326       326         0       326       326       326       326       326         0       452         0       326         0       453
         1         1         1         0         0         1         1         0       454         0         0         0         1         1         0         1         1         0         0         0         0         0         0       455         0         1         1         1         0         0       240         0         0       240       240       240       240       240         0       363       363         0       363         0       423         0       423         0       456       456         0         0       411         0       411       411       411       411         0         0         0       411       411         0       448       448       448         0       458         0         0         0         0         0        21        21        21         0         0         0         0       450       450       450       450       450         0       326       326       326       326       326         0         0         0         0       326       326       326         0
         1         1         1         1         1         1         1         0         0         0         1         1         1         1         1         1         1         0         1         1         0         0         0         0       463         0         1         1         1         0       240         0       464         0       240       240       240         0         0       363       363         0       363       363         0       423       423         0         0         0       446       411       411       411         0       411       411         0         0         0       411       411       411       411         0       448       448       448         0         0         0         0       468         0         0         0         0         0         0       469         0       450       450       450       450         0       326       326         0         0       326       326       326         0         0       326       326       326         0         0
         0         1         1         1         1         0         1         0         0         1         0         1         1         0         1         1         1         1         1         1         1         1         1         1         0         1         1         1         1         0       240         0       464         0       240         0       240         0         0       363       363       363       363         0         0       423       423       423       423       423         0       411         0         0       474         0       411       411       411         0         0       411         0       411         0         0       448         0       411       411         0       475         0       475       475         0       475         0         0         0       428         0         0       450         0       326       326       326         0         0       326       326         0         0         0         0       326       326       326       326
         0         0         1         1         1         0         0         0         0         1         1         0         0         1         1         0         0         1         0         1         1         0         0         0         1         1         1         1         1         1         0         0         0         0       240         0         0       399       363       363         0       363       363         0       484         0       423         0       423       423         0         0       474       474       474         0         0         0       411       411       411       411       411       411       411         0         0       411       411         0       475       475       475       475       475       475       475         0         0       428       428       428       428         0       326       326         0       326       326         0       326         0       490         0       491         0         0         0       326       326
         0         0         1         1         1         1         1         1         1         0         1         1         1         1         1         1         1         1         0         0         1         1         0         0         0         1         1         0         1         1         1         1         1         0         0         0         0         0       363       363       363         0         0       484       484         0         0         0       423         0       423       423         0         0         0         0       411         0       411       411         0         0       411         0         0       475       411       411       411       411         0       475       475         0         0       475         0         0       476         0       428       428         0       326       326       326         0       326         0       326       326         0       490         0         0       394       394       326       326       326
       500       500         0         0         1         1         0         1         1         1         1         0         0         1         1         1         1         1         1         0         1         1         0         0       501         0         0         0         0         1         0         0         0         1         1         1         0         0         1       363       363       363         0       484       484       484         0       423       423       423       423       423         0         0       494       411       411       411       411         0       411         0       411       411         0         0         0         0       411       411         0       411       411       411       475       475       475         0       475       475         0       428       326       326         0       326         0         0         0       326       326         0         0       326       326         0         0       326         0         0
       500         0         0         0         1         1         0         1         0         0         0       507         0         0         1         0         0         0         1         1         0         1         1         1         0         0       363         0         0         1         1         1         1         1         1         1         1         1         1         0         0       363       363         0         0       484         0       423       423         0       423         0       509         0       494         0       411         0         0       411       411         0       411       411       411       411         0       475         0       411       411       411       411       411         0         0       411       475       475       475         0         0         0       326       326       326       326       326       326         0       326       326       326       326       326       326       326       326         0       512
         0         1         1         1         1         0       514         0       507       507         0       507         0         0         0         0         1         1         1         1         0         1         0         0       517         0       363       363         1         1         1         1         0         1         1         1         0         0         0         0         0         0       363         0         0       484         0       423       423         0       423         0         0         0       494         0         0       505       411       411       411       411       411       411         0       411         0       475       411       411         0         0       411       411       411       411       411         0         0         0       519       519       519         0       326       326       326       326       326         0       326       326       326         0         0         0       326       326         0         0
         0         0         0         1         0       515         0       507       507         0       507       507       507       507         0         0         0         1         1         1         0         1         0         1         0       524         0       363         0         0         1         0         1         1         0         0       399       399       399       399         0       363       363         0       528         0         0         0         0       529         0         1         1         0         0       531       531         0         0       411       411       411       411       411       411         0       411         0       411       411         0         0       411         0       411         0         0       411         0         0       519         0         0         0       326         0         0       326         0       326         0         0       326         0       535       535         0         0         0         0
         0         0       520         0       515       515         0       507       507         0       507       507       507       507       507       507         0         0         1         0         1         1         1         1         0         0         1         0       363         1         1         1         0         1         0       399       399         0         0       399       363       363         0         0       528         0       542       542         0         0         1         1         0       544         0         0       531         0         0       411       411       411         0       411       411       411       411       411       411         0         0       545         0         0       411         0       411       411       411         0         0       547         0       326       326       326       326       326       326       326       326       326         0         0       535         0       549         0       550         0
       536       520       520         0         0       515       507       507       507       507       507         0       507         0         0       507         0         1         1         1         0         1         1         1         1         0         1         0         1         1         1         1         0         1         1         0       399         0       399       363       363       363         0       363         0       363       542       542       542       542         0         1         1         0         0         1       531       531       531         0       411       411         0         0       411       411         0       411       411       411         0         0       411       411         0       411       411         0         0         0         0         0       326       326       326         0       326       326         0         0       326       326       326         0         0       560         0       550       550       550
       520       520       520         0       515       507       507         0         0       507       507       507       507       507         0       507         0         1         0         1         0         1         1         1         1         1         1         0         0         1         0         1         1         0         1         0         0         0         0       363         0       363       363       363       363       363         0         0         0         0         0         0         1         1         1         1         0       531         0       563         0         0       564         0         0       411       411       411         0       411       411         0       411       411       411       411         0       411         0         0         0         0         0         0         0       428         0       326       326       326       326       326       326       326       326         0       567         0         0       550
       520         0       520       515       515         0       507         0       507       507       507       507       507       507         0         0         1         1         1         1         1         1         1         1         1         0         1         1         1         1         1         1         1         1         0         0         0       399       363       363       363       363         0         0         0         0         0       571         0       572       572         0         0         1         0         0         1         0         0         0         0       530         0       530       575         0         0         0         0         0       411       411       411       411       411       411         0       411       411         0       428       428       428         0         0       428       326       326       326       326         0       326       326         0         0       567       567         0       550       550
         0       579         0         0       515       515         0       507       507         0       507       507       507         0         0         1         1         0         1         0         1         1         1         1         0       582         0         0         0         1         1         1         1         0         0       570       399       399         0       363         0       363       363       363       363         0         1         0         1         0       572         0         0         1         1         1         1         1         0         0       530       530       530       530         0         0       587         0         0       588         0       411       411       411       411       411       411       411       411       411         0         0       428       428       428         0       326       326       326       326       326         0         0       326       326       567         0       550       550         0
         0       579       579       579         0       515         0       507       507       507         0       507       507       507       507         0         1         0         1         0         0         0         0         0       591         0       592         0         0         0         0         1         0         0         0         0         0         0         0         0       363       363       363       363       363         0         1         1         1         0         0         1         0         0         1         0         0         1         1         1         0         0         1         1         0         0         0       595       595         0       411       411         0         0       411         0         0       411         0       411       411         0         0       428       428       326       326       326       326       326       326       326       326       326       326         0         0       550       550         0
         0       579       579         0       597         0         0         0       507       507       507         0       507       507         0         0         1         1         1         0         0       598       598         0         0         0         0         0       599         0         0         1         1         1         1         1         0         0       600       600         0         0       363       363         0         1         1         0         1         1         1         1         1         0         0         0         0         1         1         1         1         1         1         1         1         1         1         0         0       411       411       411         0       411       411       411       411       411         0       411       411         0       604         0       428         0       326       326       326       326         0         0         0       326         0       605       605         0         0         0
         0         0         0       606         0         0       507       507       507         0       507         0       507       507         0         1         1         1         0       609         0       598         0         0         1         1         1         1         0         0         1         1         1         1         1         1         0       612         0       600         0       363       363         0         1         1         0         1         1         0         0         1         1         0       530       530         1         1         1         0         0         1         0         1         1         0         1         0       411       411       411         0         0       411         0         0       411         0         0       411         0         0         0         0         0       618         0         0       326       326       326         0         0         0         0         0       605         0         0       619
       620       620         0       606       606         0       507       507       507         0         0       507       507         0         1         1         0         0       609       609       609         0       624       624         0         0         0         1         1         0         0         1         1         0         1         0         0       612       612         0         0       363       363         0         0         1         1         0         0       584       584         0         0         0       530         1         1         1         1         1         1         1         1         1         1         0         1         1         0       411         0       411       411       411       411       411         0       411       411       411       411       411         0       618       618       618         0       629         0       326       326         0       605       605       605       605       605       605       605         0
         0         0       606       606       606       606         0       507       507         0       632         0       507         0         0         0       633         0         0         0         0         0         0         0         0         0         0         0         1         1         0         1         0         0         1         1         0         0       612       612         0         0         0       584       584         0         1         1         0         1         1         1       584       584         0         1         1         1         1         0         1         1         1         0         0         1         0         1         0       411       411       411       411         0         0       411       411         0       411         0       411       411         0         0       618         0         0       629         0       326         0       636         0         0         0         0         0         0       605         0
       606       606       606         0         0         0       507       507       507       507         0         0         0         0       639         0         0         0       640       640       640       640       640       640         0       640       640         0         1         1         0         0         1         0         0         1         0       643         0       612       612         0       644         0       584         1         1         1         1         1         1         1         0         0       645         0         1         1         1         1         0         0         1         1         1         1         0         1       411       411         0       411       411       411         0       411         0       411         0       411       411       411       411       411         0       648         0       629       629         0         0         0       649       649       649       649       649         0         0         0
         0       606       606         0       606       606         0       507         0       507       507       507         0       639       639       639         0         0       640         0         0       640       640       640         0       640         0         0         0         1         0         0         1         1         1         1         1         0         1         0         0         0       644       644         0         1         1         1         1         1         1         1         0         0         0       653         0         0         0         1         0         0         1         1         1         1         1         1         0       411         0       411         0       411       411         0         0       411         0         0         0       411         0         0         0         0         0         0       629         0         0       649       649       649         0       649       649         0       655         0
       606         0       606       606       606       606       606         0         0         0         0         0       639       639         0       639         0       640       640       640         0         0         0       640       640       640         0       659         0         1         0         1         0         0         0         1         0         1         1         0         0       644       644       644         0         0         0         1         0         0         1         1         0       653       653       653         0       653         0         0         0         0         1         1         0         0         0         0         0       411       411       411         0       411         0         0       411       411         0         0         0         0       629       629       629         0       629       629       629       629       629         0         0       649       649       649       649       649         0       649
       606       606       606         0       606         0         0       669         0       670       670       670         0         0       639       639       639         0       640       640         0       640       640       640       640         0       673         0         1         1         1         1         1         0         0         1         1         1         1         1         1         0         0         0       584       584         1         1         1         1         0         0       653       653         0       653       653       653       653         0       530         1         1         0         0         0       678         0         0       411         0         0       411         0         0       411       411       411         0         0       666       629       629       629       629       629       629       629       629       629         0         0         0         0       649         0       649       649       649       649
       606       606       606         0       606         0         0       669         0       670       670         0       670         0       639         0       639       639         0       640         0       640         0       640         0       683         0         0         1         0         0         0         1         1         1         1         1         1         1         1         1         1         1         0       584         1         1         0         1         0         1         0         0         0         0       653       653       653         0       685         0         1         1         1         1         1         0         0       411       411       411       411       411       411       411       411       411         0       687         0       666         0         0       629         0         0       629       629         0       629       629         0       688         0         0         0         0         0         0         0
         0       606       606       606         0         0       670         0       670       670       670       670       670         0       639         0       639         0       691         0       692         0         0         0         0       683         0         0         1         1         0         1         1         1         0         0         0         0         0         0         1         1         1         1         0         0         1         1         0         0         1         1         1         1       653       653       653       653         0         0         1         1         1         0         1         0         0         0         0         0         0         0       411       411       411         0         0       687       687         0         0         0       629       629       629         0       629       629         0       629       629       629         0       697       697         0         0       697       697         0
       689         0         0         0       689       670       670       670       670         0         0       670       670         0       639         0       639         0       691         0         0       701         0       701       701         0       701         0         1         1         1         1         0         1         1         1         0       704       704       704         0         1         1         1         1         1         1         1         0         1         0         1         1         1         0       653         0       653         0         0         1         1         1         0         1         0       706         0       707         0         0       411       411         0         0       687       687       687         0         0         0       629       629       629       629         0       629       629       629       629         0       629         0       697       697         0       697       697         0         0
       689       689       689         0       670       670       670       670       670       670         0       670       670         0       639       639         0       701         0       701       701       701         0       701       701       701       701       701         0         1         1         0       610         0         1         1         1         0         0         0       610         0         1         1         0         0         1         1         1         1         1         1         1         0         0       653       653       653         0       716         0         1         0         0         0         1         0         0       707         0       718         0         0         0       719         0         0       687         0         0       720         0       629       629         0       629       629         0         0       629       629         0       697       697       697       697         0       697       697       697
       689       689       689       670       670         0       670         0         0         0         0       670         0       639       639         0         0       701       701       701       701       701       701         0         0       701         0         0         0         0         0         0       610       610         0         0         1         1         1         0         1         0         0         0         0         1         1         1         1         1         0         1         0       725         0       653       653       653         0       716         0         1         1         1         1         1         0         0         0         0       718       718       718       718         0         0         0       687         0         0         0       726         0         0         0       629         0         0         0       629         0         0       697       697         0       697       697       697       697         0
       689       689         0         0         0       670       670       670         0       728         0         0         0       639         0         0         0         0         0       701       701         0         0       701         0       701       701         0       714       714         0       610       610       610       610         0         0         0         1         1         1         1         0       610         0         1         0         0         0         1         1         0         1       725       725         0       653       653       653         0       734         0         1         0         0         1         0       735         0         0         0       718         0         0       687         0         0       687         0         0         0       726         0         0         0       629       629         0         0       629         0         0         0         0       697       697       697         0       697       697
