    0    1    0    0    1    1    1    1    1    0   26    0    0   26   26    0    4    4    4    4    0    0   87    4    4    4    4    4    4    4    0    0   88    0    0   89    0    0   75   75    0    0   11   11    0   11   11   11    0    0    0    0   13   13   13   13   13    0   13   13    0   13   13   13   13   14   14   14   14   14   14    0    0    0   17   17   17   17   17   17   17   17   17   17   17   17    0   21    0   21   21    0   83    0    0   23   23   23   23   23
    0    0   92    0    1    0    1    0    1    0   26   26   26   26   26    4    4    0    0    4    4    4    0    0    0    4    4    4    4    4    0   88   88   88   88    0   94   94    0   75   75    0   11   11   11   11   11   11   11   11   11    0   13   13    0   13   13   13   13   13   13   13   13   13   13    0   13   14   14    0   14   14   14   14    0   17   17   17   17   17   17    0   17    0    0   17   17    0   95    0    0   83   83   83   23   23    0   23   23   23
   97   92   92   92    0    0    1    1    1    1    0    0   26    0   26    0    0    0   26    0    4    4    4    4    4    0    4    4    4    4    4    0   88   88    0   94   94   94   94    0    0   11   11   11   11    0   11   11    0   11    0  101    0   13    0   13    0   13   13   13   13   13    0    0   13   13   13    0   14   14    0   14   14   14    0   17   17   17   17    0   17    0   17    0    0    0    0   17   17   95   83   83   83   23   23   23   23    0   23    0
    0    0   92   92    0    1    1    0    1    0    0   26   26   26   26   26   26   26   26    0    4    4    4    4    4    0    4    4    4    4    4    0    4    0    0   94   94   94    0    0   11   11    0    0   11   11    0    0   11   11   11    0    0   13    0   13   13   13   13    0   13   13    0    0   13    0    0   14   14    0   14   14   14   14   14    0   17    0   17    0   17   17   17   17   17   17   17   17   17    0    0   83   83    0   23    0   23    0    0  109
  110    0   92   92    0    1    1    1    1    0  111    0   26   26   26   26   26    0    0    4    4    4    4    4    4    4    4    0    4    4    4    4    4    4    4    0    4    4    4    4   11    0    0   11   11   11   11   11   11   11   11   11    0   13   13   13   13   13    0    0   13   13   13   13   13   13   13    0   14   14    0    0   14    0    0    0    0    0    0    0    0   17    0   17   17    0    0   17    0    0   83   83    0   23   23   23    0    0  109  109
  110   92   92    0    1    1    0    0    0  111  111   26   26    0   26   26    0  119    0    4    0    0    4    4    4    0    4    4    4    0    0    4    0    4    4    4    4    4    4    4    0  120  120    0   11   11   11   11   11   11   11   11   11    0   11    0   11   11   13   13    0   13   13   13   13   13    0  121    0    0  122   14   14   14    0  123    0  124  124  124  124    0  125    0   17   17    0    0  126   83   83   83   83    0    0    0  127  109  109  109
  110    0   92    0    0    1    1    1    1    0  111    0   26   26   26    0   26    0    0    4    4    0    4    0    4    4    4    4    0    0    4    4    4    4    4    0    4    4    0    4    0  120  120    0   11   11   11   11   11    0   11    0   11   11   11   11   11   11    0    0  130    0   13   13   13   13   13    0   13   13   13   14   14    0   14    0   14   14   14   14   14   14    0    0    0    0    0  126   83   83    0    0   83   83   83   83    0  109  109  109
    0    0   92    0    1    1    0    1    0  111  111   26   26   26   26   26   26   26    4    4    4    4    4    0    0    4    0    0  137    4    4    4    4    4    4    0    4    4    4    0    4  120  120    0   11    0   11   11   11   11   11    0   11   11   11    0   11   11    0  139    0    0   13   13   13   13   13   13   13   13   13    0   14   14   14   14   14   14   14   14   14   14    0   14  140  140  126  126    0   83   83   83   83    0   83    0   83   83   83    0
  142   92   92    0    1    1    0    1    1    0    1   26   26    0    0   26   26    0    0    4    4    4    0  143  143    0  144  144    0    0    4    0    4    4    0    4    4    4    4    4    4    0  120   11   11   11    0   11   11    0   11    0   11   11   11   11   11   11    0    0  146  146    0   13   13   13    0    0   13    0    0   13   13   13   13   13   13   14    0   14    0   14   14   14    0    0  126  126   83   83   83    0   83   83   83   83   83   83   83   83
   92   92   92    1    1    1    0    1    1    1    1    0    1    1    1    0   26   26    4    4    4    4    4    0  143  143    0  144  144    4    4    0    4    4    0    4    4    4    4    4    4    4    0    0   11   11   11   11    0    0   11   11   11   11   11   11   11    0  148  146  146    0  149    0   13   13   13   13   13   13   13   13   13   13   13   13   13    0   14   14    0   14    0   14   14    0   14    0   14    0   14   14   14    0    0   83   83   83   83   83
   92   92    0    1    0    1    1    1    1    1    1    1    1    1    1    1    0    4    4    4    4    0    0  143  143  143  143    0    4    4    4    4    0    0  152    0    0    4    4    0    4    0    0    0    0   11   11    0  153    0   11    0   11   11   11   11    0   11   11  146    0  149  149  149    0    0    0    0    0    0   13   13   13   13   13    0   13    0   13   13   13   13   13   14   14   14   14   14   14   14   14   14   14   14   14    0   83    0   83   83
    0   92    1    1    1    1    1    1    1    1    1    1    0    0    0    1    0    1    1    0    0    0  156    0  143  143  143    0    4    4    0    4    4    4    0  157    0    4    4    4    0    0    0    0   11   11   11   11    0    0   11   11   11    0   11   11   11   11   11    0    0    0  149    0  149  149  149  149  159   13   13    0   13   13   13   13   13   13   13   13   13   13   13    0   13   13   13   13    0   13   13    0   13    0   13    0   83   83   83   83
   92    1    1    1    0    1    1    1    0    1    0    1    1    0    1    1    1    1    1    0  162  162    0    0  143  143    0    4    4    0    4    0    4    0  157  157    0    4    0    0    4    4    0    4   11   11   11   11   11    0    0    0   11   11   11    0   11   11   11    0  168  149  149  149  149  149  149  149    0   13    0   13   13   13   13   13   13   13   13    0    0   13   13   13   13   13   13   13   13   13   13   13   13   13   13    0   13   13   83    0
    1    1    1    1    0    1    0    1    0    1    1    1    1    0    1    0    1    1    1    1    0    1    1    1  143    0    4    4    4    4    4    0    4    0    4    4    4    4    4    4    4    4    4    4    0   11   11    0   11   11    0   11   11    0   11   11   11   11   11   11    0    0    0    0  149  149  149  149    0    0    0   13    0   13   13    0    0   13   13    0   13   13   13   13    0   13   13   13   13    0   13    0   13   13   13   13   13   13    0  173
    1    1    1    1    0    1    1    1    1    1    0    1    1    0    1    1    0    0    1    1    1    1    1    1    0    4    4    0    0    4    4    4    4    4    4    4    4    4    4    4    4    4    4    0   11   11   11    0   11   11   11    0    0  176    0    0    0   11   11   11    0  177    0  149  149    0  149  149  149  149   13   13   13   13   13   13   13   13    0   13   13   13   13   13   13   13   13    0    0  180    0    0   13   13   13    0    0    0  181    0
    0    1    1    1    1    1    0    0    1    1    1    0    1    1    0    1    1    0    0    1    0    0    0    0    4    4    4    4    4    4    4    0    0    4    0    4    0    4    4    4    0    0    4    0    4    4    0  183    0    0   11   11   11    0   11    0    0    0   11   11    0  177  177    0    0  149  149  149    0   13   13   13   13    0   13    0   13   13    0    0   13    0   13   13   13   13    0  186  180  180  180    0   13   13   13   13    0   13  181  181
    1    1    1    1    1    1    1    1    1    1    1    1    0    1    0    1    1    0    1    0    0  190    0  191    0    4    4    4    4    4    4    4    4    0    4    0    4    0    4    4    4    4    4    4    4    4    4    0    0  194    0    0   11   11   11    0  195    0   11   11    0  177  177  177  177    0  149  149   13   13   13    0   13   13    0    0    0   13   13   13   13   13    0    0    0   13   13    0  180    0  180   13   13    0   13   13   13   13    0    0
    1    1    1    1    0    1    1    1    1    0    1    1    0    1    0    1    1    1    1    1    1    0  191  191    4    4    4    4    4    4    4    4    4    4    4    4    4    4    0    0    4    4    0    0    0    4    0  197    0  194    0  194    0   11   11    0  195  195    0   11   11    0  177    0  177  149  149  149    0    0   13   13   13   13    0  199   13   13   13   13   13    0   13    0   13   13   13    0  180    0   13   13    0    0   13   13   13   13    0    0
    0    1    1    1    1    1    0    1    1    0    1    1    1    1    0    1    1    1    1    1    1    1    0    0    4    0    4    4    0    4    4    0    4    4    0    0    4    4    0    4    4    4    4    0  203    0    0  197  194  194  194  194    0   11    0  195  195    0   11   11   11   11    0  177  149  149    0  149    0  207    0    0   13   13    0   13   13   13   13   13   13   13   13   13   13    0    0  180  180    0   13    0  209   13   13    0   13    0  210  210
    1    1    0    1    0    0    1    1    1    0    1    1    0    1    0    0    0    0    1    1    0    0    1    0    1    4    0    4    0    4    4    4    0    4    4    4    0    0    4    4    4    4    0    0  203    0  197  194  194  194  194    0  216    0  195  195    0    0   11    0    0    0  218    0    0  149  149    0    0    0  149    0   13   13   13    0    0   13   13   13   13   13    0   13    0    0    0  180    0  220    0    0   13   13   13   13    0    0  210  210
    1    1    1    1    0    1    1    0    1    1    0    1    1    1    1    1    0    1    1    1    1    1    1    1    1    0    4    4    0    4    4    0  224    0    4    4    4    4    4    4    4    4    4    4    0  225    0    0    0  194  194    0  216    0    0    0  216  216    0  227  227  218  218  218  149  149  149  149  149  149  149    0   13   13   13   13   13   13    0   13   13   13   13   13   13    0    0    0    0  220  220    0   13   13    0    0    0    0  210  210
    1    1    0    1    0    1    1    1    1    0    0    1    1    0    1    1    1    1    0    1    1    1    1    0    0    0    4    4    0    0    4    0  224    4    4    4    4    4    4    4    4    4    4    4    0  225    0  228  194  194    0  216  216  216  216  216  216  216    0    0  218  218  218    0  149  149    0  149  149  149  149   13   13   13    0    0   13   13   13   13    0   13   13   13   13    0   13  230  220  220    0  231    0   13    0    0  232  210  210  210
    0    1    1    0    1    1    0    1    1    1    0    0    0    1    1    1    0    0  235    0    1    1    1    1    1    1    0    0    0  236    0  224    4    4    4    4    4    4    4    0    0    4    0    4    4    0  228  228    0  194    0  216  216  216  216  216    0  216    0  216    0  216  218  218    0  149  149  149    0  149   13   13   13   13   13    0   13    0   13    0   13    0   13    0   13   13   13    0    0  220  220    0  241    0  242  232  210  210    0    0
    1    1    1    0    1    0    1    1    0    1    1    1    1    1    1    1    1    1    0    1    1    1    1    1    0    1    1    1    1    0  224    4    4    4    4    0    4    4    0    4  247    0    4    4    0    4    0    0  194  194    0    0  216    0  216  216  216  216  216  216  216  216    0  216  149  149    0    0    0   13   13   13    0    0   13    0    0    0   13   13   13    0   13   13    0    0    0  251    0    0  220    0  241    0  242    0  210  210  210  210
    0    0    1    1    0    0    1    1    1    1    1    1    0    1    0    0    1    1    1    1    1    0    1    0    1    0    1    1    0    0    4    4    4    4    4    0    4    4    4    4    0  253    0    4    4    4    4    0    0  194  194    0  216  216  216  216  216    0  216    0  216  216  216  216    0  149  149    0  254    0   13   13   13    0   13    0    0   13   13   13   13   13   13    0   13  256  251  251  251  220  220  220    0  220  242  210  210  210  210    0
    0  258    0    1    1    1    1    1    0    1    1    1    1    1    1    1    0    1    0    1    0    0    1    1    1    1    1    0    0    4    4    0    0    4    0  260    0    4    4    0  253  253    0    4    4    4    0  262    0    0  194    0  216  216  216    0  216  216  216  216  216  216  216  216    0  149  149    0  254   13   13   13    0   13   13   13    0   13   13   13   13   13   13   13   13    0    0    0  220  220  220  220  220  220    0  210  210  210  210    0
  258  258    1    1    1    0    1    1    0    1    1    1    1    0    1    1    1    0    1    1    1    1    1    1    0    1    1    0    1    1    4    4    4    4    4    0  267    0    4    4    0  253    4    4    4    4    0    4    4    0    0    0  216  216    0  216  216  216    0  216  216    0  216  216  149  149  149    0   13   13   13   13   13    0    0   13    0   13    0    0   13    0   13    0   13   13    0  220  220  220    0    0  220  220  220    0    0    0  210  210
    0  258    0    0    1    1    1    1    0    1    1    1    1    1    1    0    1    0    1    1    1    0    0    0    1    1    1    1    1    1    0    1    1    0    4    4    0    4    4    0  253    4    4    4    4    4    4    4    4    0  273  216  216  216  216    0    0  216  216  216  216  216    0    0  149    0  149   13   13   13    0   13    0    0    0   13   13    0    0    0    0    0   13   13   13    0  220  220  220  220  220  220  220    0    0    0    0    0    0  210
  258  258  258    1    1    1    1    0  276    0    1    1    0    0    0    1    0    1    1    1    1    1    1    1    1    1    1    0    1    1    1    1    1    0    0    4    0    4    4    0    4    4    4    4    4    0    4    4    4    4    0    4    0    4    4    0  279    0  216  216    0  216    0  149  149  149    0   13   13    0   13   13   13   13   13    0   13   13   13   13   13   13   13   13   13    0    0  220    0  220  220  220  220    0  282  282    0  283    0  210
  258  258    0    1    1    1    0  284    0    1    1    1    1    1    1    1    1    0    1    1    1    1    0    1    0    1    1    0    1    0    1    0    0  286    0    4    4    0    0    0    0    0    4    0    4    4    0    4    4    4    4    4    4    4    4    0  279  216  216  216  216  216  149  149    0    0   13   13   13    0   13   13    0   13   13   13   13   13    0    0    0   13   13    0   13   13   13    0    0    0  220    0    0    0  282    0    0  283  210  210
  258  258  258    0    1    0  288    0  289    0    0    0    0    1    1    1    1    0    0    1    1    1    1    1    1    1    1    1    0    1    1    0    1  286  286    0    4    4    0  292  292    0    0  293    0    4    4    4    4    4    0    4    4    4    4    4    0    0    4  216  216  216    0  149  149   13   13   13    0   13   13    0   13   13   13    0   13   13   13   13    0   13   13    0   13   13    0   13    0   13  220  220  220  220    0    0  298    0    0  210
    0  258  258    1    1    0    0  289  289  289  289  289    1    1    1    0    1    0    0    0    1    1    1    1    1    1    0    0    1    1    1    1    1    0  286    4    4    4    4    0    4    4    4    0    4    4    4    4    4    4    0    4    4    4    0    4    4    4    4    0    4  216  149  149   13   13   13    0   13   13   13   13   13   13    0    0   13   13    0   13   13   13   13    0   13   13   13   13   13   13    0  220  220  220  220  220    0  303  303    0
  304    0  258    0    0  258  258    0  258    0  258    0    1    1    1    0    1    0    1    1    0    1    1    0    0    0    1    1    0    1    1    1    1    1    0    4    4    4    4    4    4    4    4    4    0    0    4    4    4    4    4    4    4    4    4    4    4    4    4    4    4    0  149   13   13    0    0   13    0    0   13    0   13   13   13   13    0   13    0   13   13   13   13   13    0    0   13    0    0   13   13    0  220  220    0    0  303  303  303  303
    0  258  258  258  258  258  258  258  258  258  258    0    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    1    1    0    0    0    0    4    4    4    0    4    4    0    0    0    4    4    4    4    0    0    4    0    4    4    0    4    0    4    4    4    0    0   13   13   13   13   13   13    0   13   13   13    0   13   13   13    0   13   13   13   13    0  312  312    0  313    0   13   13    0  220  220    0  303  303  303    0  303
  258  258  258  258  258  258  258  258    0    0    0  316    0    1    0    1    1    0    1    0    0    1    0    0    0    1    1    1    0    0    1    1    1    1    1    1    0    4    0    0    4    4    4    0  319    0    0    4    4    4    4    4    4    0    0    0    0    0    0    0    4    4    4    4    0   13    0    0    0   13   13   13   13   13    0   13   13   13    0   13   13    0    0    0  312  312    0  312   13   13    0  220  220    0  220  220  220  220  220  220
  258  258    0  258  258    0  258    0    0  258    0  258  316    0    0    0    0    1    1    1    0    1    0  324  324    0    1    1    0    0    0    1    1    0    1    1    1    0    1    1    0    0    0    1    1    0    1    1    0    0    0    0    0  328  328  328    0  329  329    0    0    4    4    4    0   13   13   13   13   13   13   13   13   13   13   13    0   13   13   13   13   13    0  312  312  312  312   13   13   13   13    0  220  220  220  220  220  220  220  220
  258  258  258  258  258  258  258  258  258  258  258  258    0    0  331    0    1    1    0    1    0    0    0    0    0    1    1    1    1    1    1    1    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    0    0    1    0    1  328  328    0  328  329    0    4    4    0    4    0   13   13   13   13    0   13   13    0   13    0    0   13   13    0   13    0  337    0  312  312    0   13   13   13    0  220  220  220    0  220    0    0    0  220
  258  258  258  258  258    0  258    0  258  258  258  258    0  258  258    1    1    1    1    1    0    0  340  340    0    0    0    1    0    1    0    1    1    1    1    1    1    0    1    1    0    1    1    0    0    1    0    0    1    1    1    1    1    1    1    0  328  328  328    0    4    4    4    4    4    0    4    0    0    4    4    4    0    0    4    4   13    0   13   13    0  337  337  312  312  312    0   13   13    0    0  220    0  220    0  220  220    0  220  220
  258    0  258    0  258  258  258  258  258    0    0  258  258  258    1    1    1    1    1    0  344  340  340  340    0    0    1    1    0    1    1    0    0    1    1    1    0    1    1    1    0    1    0    1    1    0    0    1    0    1    1    1    0    1    0    1    0  328  328  328    0    0    0    4    4    4    4    4    4    4    4    4    4    4    4    4    0    4   13    0    0  337    0    0  312    0  351    0   13    0    0   13   13   13    0   13    0  352    0  220
  258  258  258  258    0  258  258  258  258    0    0  258  258  258    0    1    0    0    0  344  344    0    0  340  340    0    0    1    1    1    1    1    1    1    1    1    1    0    1    1    0    1    1    1    1    1    1    1    0    1    0    1    1    1    1    1    1    0    1  328  328    0  354    0    4    4    4    4    4    4    4    0    4    4    4    4    4    4    0    0  355    0  356  312  312    0    0   13   13   13   13   13   13   13   13   13   13    0  358    0
  258    0  258    0  359    0    0  258    0    0    0  258  258    0  258    0  361  361  344  344  344  344  340  340    0  340    0    1    1    1    0    1    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    1    1    1    1    0  328    0  354    4    4    4    0    4    4    4    4    4    4    4    4    0    4    0  363  355  355  355    0    0  312  312  312    0    0   13   13   13   13   13   13   13   13   13    0  364
  258  258  258  258    0  365    0  258    0    0  258  258  258  258  258    0  361  344  344  344  344  340  340  340  340  340  340    0    1    1    1    0    1    1    0    1    1    1    1    1    0    0    0    1    1    0    0    0    0    1    1    1    1    0    1    1    0    0    0    1    1    0    4    4    0    0    0    4    4    0    4    4    4    4    4    4    4    4    0  355  355  355    0    0  312  312  312  312    0    0   13    0   13   13   13    0    0   13    0   13
    0  258  258    0    0    0    0  258    0  258  258  258    0    0  258  258    0  258  258  344  344    0    0  340    0  340  340  340    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    0    0  371    0    0    0    0    1    1    1    1    1    1    1    1    1    0    1    1    1    0    1    1    1    0    4    4    4    4    4    4    0    4    4  355  355  355  355    0  312    0  312  312    0    0   13   13   13   13   13   13   13   13   13
    0  258    0  375  375  375  258  258    0  258    0  258  258  258  258  258  258  258  258    0    0    0  376    0    0  340  340  340  340    0    1    1    1    1    0    1    1    0    1    0    1    0    1    0    0  377    0  371  371    0  379  379    1    1    0    1    1    1    1    1    0    1    1    1    1    1    1    1    1    1    0    4    0    4    0    4    4    4    4    4    0  355  355  355  312  312    0  312    0  380  380    0   13    0   13   13   13   13   13   13
  258  258  258    0    0    0    0  258  258    0    0    0    0  258  258    0  258  258  258    0  258  258  258    0  258  258  258  258    0    0    1    1    1    1    1    1    0    1    1    0    1    1    1    1    1    0    1    0    0  379  379    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    1    0    1    1    1    1    1    0    0    0    0    1  355  355  312  312    0  388    0  388    0  380   13   13   13   13   13   13   13   13   13
  258    0  258  258  258  258  258  258    0  258  258    0  258  258    0  258  258  258  258  258  258  258  258  258  258  258  258  258    0    1    1    1    0    1    0    0  394    0    0    1    1    1    1    1    1    1    1    1    1    0  379    1    1    1    1    1    1    1    1    0    1    1    1    1    0    1    0    0    0    1    1    1    1    1    1    1    1    1    1    1    1    0  312  312    0  388  388  388  388  380   13   13   13   13   13   13   13   13   13    0
    0    0  258    0  258  258  258  258  258  258  258    0  258  258    0  258  258  258  258    0  258    0  258    0  258    0  258  258    1    1    1    1    1    0  397  394  394    0  398    0    1    1    1    0    0    1    1    1    0    0  379    0    1    0    1    1    1    1    1    1    0    0    0    0    1    1    1    1    1    0    1    1    0    1    0    0    1    0    1    1    1    0    0    0  388  388    0  388  380   13   13   13   13   13    0   13   13    0    0  401
  402  258  258  258  258  258  258  258    0  258    0  258  258  258  258  258  258  258  258    0  258  258    0  404    0  405    0    1    1    0    1    0    1    1    0    1    1    1    0    0    1    1    0    1    1    1    1    1    1    0    1    1    0    0    0    1    1    0    1    1    1    1    1    0    1    1    1    1    1    0    1    1    1    1    1    1    0    1    1    1    0  408  408  388  388  388    0  380  380    0   13   13   13   13    0   13   13    0  401  401
  402    0    0  258  258  258  258    0  258  258  258  258    0  258  258    0  258  258    0    0  258  258    0  258    0    0    0    1    1    0    0    1    1    1    1    1    1    1    1    1    0    1    1    1    1    0    1    1    1    1    1    1    1    0  412    0    0    1    1    1    0    0    0  414    0    0    1    1    1    1    1    0    1    1    1    1    1    1    0    1    1    0  408    0  388    0    0  380  380   13   13   13   13    0  415    0   13   13    0  401
  402  402  258  258    0  258    0  258  258  258  258    0    0  258  258  258    0  258  258  258  258  258  258  258    0  258    0    1    1    1    1    1    0    1    1    1    0    1    1    1    1    0    0    0    0  418    0    0    0    0    0    1    1    0  412  412    1    1    1    1    1    1    0    1    0    0    0    1    0    0    0    1    1    0    1    1    1    1    1    0    1    1    0    1    1    1    1    0    0    0   13    0    0  415  415   13   13   13    0    0
  402  258  258  258    0  258    0    0  258  258  258  258  258  258  258    0    0  258  258  258    0  258  258  258  258  258  258    0    1    1    1    0    1    1    1    1    0    1    1    1    1    1    1    0    1  418  418    0  418  424    1    1    0    1    1    0    1    1    1    1    0    1    1    1    0  426  426    0    0  427    1    1    0    1    1    0    0    0    0    1    1    1    1    1    1    1    1    0  430    0   13   13    0   13   13   13   13    0  431  431
    0  258  258  258  258  258  258  258    0  258  258    0  258  258    0  258  258  258  258  258  258    0  258    0    0  258  258  258    0    1    1    0    1    1    0    1    1    0    1    1    1    1    1    1    1    0  418  418  418    0    0    1    1    1    1    1    1    1    1    1    1    1    0    0    0  426  426  426  426    0    1    1    0    1    1    1    1    1    0    0    0    1    1    1    1    1    0  430  430    0   13   13   13   13   13   13   13    0  431  431
  434    0    0  258    0    0  258  258    0    0  258    0    0  258  258  258  258    0    0    0  258  258  258  258    0  258    0  258    0    1    1    1    1    1    1    1    0    1    1    1    1    0    1    1    0  418  418    0  418    0    1    1    1    1    1    0    1    0    1    1    1    1    0  438  438    0  426  426  426    1    1    0    1    1    0    1    0    1    1    1    1    1    1    1    0    0    0    0  430    0   13   13    0   13    0    0    0    0    0    0
  434  434    0    0  440  440    0    0  440  258  258    0  258  258    0  258  258  258  258  258    0  258  258  258  258    0  443    0    1    1    1    1    1    1    0    1    1    1    0    1    1    1    1    1    0    1    1    1    0    1    1    1    1    1    0    0    0    1    1    1    1    0  438  438  438    0  426    0    1    1    1    1    1    1    0    1    1    0    0    1    1    0    1    1    1    0  448  448    0   13   13    0    0   13    0  450  450    0  451  451
  434  434    0    0    0  440  440  440  258  258  258  258    0    0  452    0  258  258    0  258  258  258  258    0    0  443  443    1    1    0    0    0    1    1    0    1    1    0  454    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    0    0    1    0    0  455    0  438    0  456    0    0    0    1    1    1    1    0    1    1    0  458  458    0    1    0    1    1    1    0    1    1    1    1    1    1    1    0  459    0    0    0  451  451
  434  434  434    0  460    0  440  258  258    0  258  258    0  258  258    0  258  258  258    0  258  258    0  462  462    0  443    0    1    1    1    0    0    1    1    1    1    1    0    1    0    1    0    1    1    1    1    0    0    1    0    0    1    1    1    0    0  464    0  465    0  455  455    0  456  456    0    0    1    1    0    1    1    1    1    1    0    0    0    1    1    0    1    0    1    1    1    1    1    1    1    1    1    0  459    0  459    0  451  451
  434  434  434    0    0  440  440    0    0    0  258  258  258  258  258    0  258  258  258    0  258    0  462  462    0  472    0    0    0    0    1    1    1    1    1    0    1    1    1    1    0    1    1    1    1    1    0  473    0    1    1    0    1    1    1    0  464  464    0  465    0    0  455    0  456  456  456    1    1    1    0    0    1    1    0    0    0  475    1    1    0    1    1    0    1    1    1    1    1    1    1    0    0    1    1    1    1    1    1    1
  434  434  434  434    0  434    0  434  434  478    0    0    0  258    0  258  258  258  258  258    0    0  462    0    0  472  472    0  480  480    0    1    1    1    1    0    1    1    1    1    1    0    1    1    0    1    0  473  473    0    1    0    1    1    0  481    0    0  465  465    0    0  455    0    0  455    1    1    0    1    0    1    1    1    0  484  484    0    1    1    1    1    1    0    1    0    1    1    1    1    1    1    1    1    1    1    1    1    1    1
  434  434  434  434  434  434  434  434  434    0    0  485  485    0  486    0  258  258  258  258  258    0  462    0  462    0    0  462    0  480    0    1    0    0    0    1    1    1    1    0    1    1    1    1    0    1    1    0    1    0    1    1    1    1    0    1  481    0  465  465  465  455  455  455  455    1    1    0    1    1    1    0    1    0  484  484    0    0    0    1    1    1    1    0    1    1    0    1    0    1    1    0    0    0    1    1    1    0    1    1
