# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 17.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000  17.000 200.000
  0.100  17.393 205.334
  0.200  17.784 210.681
  0.300  18.170 216.035
  0.400  18.552 221.389
  0.501  18.929 226.737
  0.601  19.300 232.072
  0.701  19.666 237.389
  0.801  20.024 242.682
  0.901  20.376 247.943
  1.001  20.720 253.169
  1.101  21.056 258.352
  1.201  21.384 263.487
  1.301  21.702 268.570
  1.401  22.012 273.595
  1.502  22.312 278.558
  1.602  22.602 283.455
  1.702  22.883 288.280
  1.802  23.153 293.031
  1.902  23.413 297.704
  2.002  23.662 302.296
  2.102  23.901 306.804
  2.202  24.129 311.226
  2.302  24.346 315.559
  2.402  24.553 319.801
  2.503  24.749 323.952
  2.603  24.935 328.008
  2.703  25.110 331.971
  2.803  25.275 335.838
  2.903  25.429 339.609
  3.003  25.574 343.285
  3.103  25.708 346.865
  3.203  25.833 350.349
  3.303  25.948 353.738
  3.403  26.053 357.032
  3.504  26.150 360.232
  3.604  26.237 363.340
  3.704  26.316 366.357
  3.804  26.387 369.282
  3.904  26.449 372.119
  4.004  26.504 374.869
  4.104  26.551 377.533
  4.204  26.591 380.112
  4.304  26.623 382.610
  4.404  26.649 385.026
  4.505  26.668 387.364
  4.605  26.681 389.626
  4.705  26.687 391.812
  4.805  26.688 393.926
  4.905  26.684 395.969
  5.005  26.674 397.943
  5.105  26.659 399.850
  5.205  26.640 401.692
  5.305  26.615 403.472
  5.405  26.587 405.190
  5.506  26.554 406.850
  5.606  26.517 408.452
  5.706  26.477 410.000
  5.806  26.433 411.494
  5.906  26.386 412.937
  6.006  26.335 414.329
  6.106  26.282 415.674
  6.206  26.226 416.973
  6.306  26.167 418.227
  6.406  26.106 419.438
  6.507  26.043 420.608
  6.607  25.977 421.738
  6.707  25.909 422.830
  6.807  25.840 423.885
  6.907  25.768 424.904
  7.007  25.696 425.889
  7.107  25.621 426.842
  7.207  25.545 427.763
  7.307  25.468 428.653
  7.407  25.390 429.515
  7.508  25.310 430.348
  7.608  25.229 431.155
  7.708  25.148 431.935
  7.808  25.066 432.691
  7.908  24.983 433.424
  8.008  24.899 434.133
  8.108  24.815 434.821
  8.208  24.730 435.487
  8.308  24.644 436.133
  8.408  24.558 436.760
  8.509  24.472 437.368
  8.609  24.386 437.959
  8.709  24.299 438.532
  8.809  24.212 439.089
  8.909  24.125 439.630
  9.009  24.037 440.156
  9.109  23.950 440.667
  9.209  23.863 441.165
  9.309  23.775 441.649
  9.409  23.688 442.120
  9.510  23.600 442.579
  9.610  23.513 443.026
  9.710  23.426 443.461
  9.810  23.339 443.886
  9.910  23.252 444.300
 10.010  23.165 444.704
 10.110  23.078 445.098
 10.210  22.992 445.483
 10.310  22.906 445.859
 10.410  22.820 446.227
 10.511  22.735 446.586
 10.611  22.650 446.937
 10.711  22.565 447.281
 10.811  22.480 447.617
 10.911  22.396 447.946
 11.011  22.312 448.268
 11.111  22.228 448.584
 11.211  22.145 448.894
 11.311  22.062 449.197
 11.411  21.979 449.494
 11.512  21.897 449.786
 11.612  21.816 450.072
 11.712  21.734 450.353
 11.812  21.653 450.629
 11.912  21.573 450.901
 12.012  21.493 451.167
 12.112  21.413 451.429
 12.212  21.334 451.686
 12.312  21.255 451.939
 12.412  21.176 452.189
 12.513  21.098 452.434
 12.613  21.021 452.675
 12.713  20.944 452.912
 12.813  20.867 453.146
 12.913  20.791 453.377
 13.013  20.715 453.604
 13.113  20.640 453.828
 13.213  20.565 454.049
 13.313  20.490 454.266
 13.413  20.416 454.481
 13.514  20.342 454.693
 13.614  20.269 454.902
 13.714  20.196 455.108
 13.814  20.124 455.312
 13.914  20.052 455.513
 14.014  19.981 455.711
 14.114  19.910 455.908
 14.214  19.839 456.102
 14.314  19.769 456.293
 14.414  19.699 456.482
 14.515  19.630 456.670
 14.615  19.561 456.855
 14.715  19.492 457.038
 14.815  19.424 457.219
 14.915  19.356 457.398
 15.015  19.289 457.575
 15.115  19.222 457.750
 15.215  19.156 457.924
 15.315  19.090 458.095
 15.415  19.024 458.265
 15.516  18.959 458.433
