# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 2.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000   2.000 200.000
  0.100   2.059 205.952
  0.200   2.118 211.952
  0.300   2.177 217.993
  0.400   2.237 224.067
  0.501   2.297 230.167
  0.601   2.357 236.287
  0.701   2.417 242.417
  0.801   2.477 248.550
  0.901   2.536 254.680
  1.001   2.596 260.797
  1.101   2.655 266.895
  1.201   2.714 272.966
  1.301   2.773 279.003
  1.401   2.831 284.998
  1.502   2.888 290.945
  1.602   2.945 296.837
  1.702   3.001 302.666
  1.802   3.056 308.428
  1.902   3.111 314.116
  2.002   3.164 319.725
  2.102   3.217 325.249
  2.202   3.268 330.683
  2.302   3.319 336.024
  2.402   3.369 341.266
  2.503   3.417 346.407
  2.603   3.464 351.443
  2.703   3.510 356.371
  2.803   3.555 361.189
  2.903   3.599 365.894
  3.003   3.642 370.484
  3.103   3.683 374.959
  3.203   3.723 379.318
  3.303   3.762 383.558
  3.403   3.799 387.681
  3.504   3.836 391.686
  3.604   3.871 395.573
  3.704   3.905 399.343
  3.804   3.937 402.997
  3.904   3.969 406.534
  4.004   3.999 409.958
  4.104   4.028 413.269
  4.204   4.056 416.468
  4.304   4.083 419.558
  4.404   4.108 422.540
  4.505   4.133 425.416
  4.605   4.156 428.188
  4.705   4.179 430.860
  4.805   4.200 433.432
  4.905   4.221 435.908
  5.005   4.240 438.290
  5.105   4.259 440.580
  5.205   4.276 442.780
  5.305   4.293 444.895
  5.405   4.309 446.925
  5.506   4.324 448.873
  5.606   4.338 450.743
  5.706   4.352 452.536
  5.806   4.364 454.255
  5.906   4.376 455.903
  6.006   4.388 457.482
  6.106   4.398 458.994
  6.206   4.408 460.443
  6.306   4.418 461.829
  6.406   4.426 463.156
  6.507   4.435 464.425
  6.607   4.442 465.639
  6.707   4.449 466.801
  6.807   4.456 467.911
  6.907   4.462 468.973
  7.007   4.468 469.987
  7.107   4.473 470.956
  7.207   4.478 471.883
  7.307   4.482 472.767
  7.407   4.486 473.612
  7.508   4.490 474.419
  7.608   4.493 475.190
  7.708   4.496 475.925
  7.808   4.498 476.627
  7.908   4.501 477.297
  8.008   4.503 477.937
  8.108   4.504 478.547
  8.208   4.506 479.130
  8.308   4.507 479.685
  8.408   4.508 480.215
  8.509   4.508 480.721
  8.609   4.509 481.203
  8.709   4.509 481.663
  8.809   4.509 482.102
  8.909   4.509 482.521
  9.009   4.509 482.920
  9.109   4.508 483.300
  9.209   4.507 483.663
  9.309   4.507 484.010
  9.409   4.506 484.340
  9.510   4.505 484.655
  9.610   4.503 484.955
  9.710   4.502 485.241
  9.810   4.500 485.514
  9.910   4.499 485.774
 10.010   4.497 486.023
 10.110   4.495 486.260
 10.210   4.493 486.485
 10.310   4.491 486.701
 10.410   4.489 486.906
 10.511   4.487 487.102
 10.611   4.484 487.289
 10.711   4.482 487.467
 10.811   4.480 487.637
 10.911   4.477 487.800
 11.011   4.474 487.955
 11.111   4.472 488.102
 11.211   4.469 488.243
 11.311   4.466 488.378
 11.411   4.463 488.506
 11.512   4.461 488.629
 11.612   4.458 488.746
 11.712   4.455 488.858
 11.812   4.452 488.965
 11.912   4.449 489.067
 12.012   4.446 489.164
 12.112   4.443 489.257
 12.212   4.439 489.346
 12.312   4.436 489.431
 12.412   4.433 489.512
 12.513   4.430 489.590
 12.613   4.427 489.664
 12.713   4.423 489.736
 12.813   4.420 489.804
 12.913   4.417 489.869
 13.013   4.413 489.931
 13.113   4.410 489.990
 13.213   4.407 490.048
 13.313   4.403 490.102
 13.413   4.400 490.155
 13.514   4.396 490.205
 13.614   4.393 490.253
 13.714   4.389 490.299
 13.814   4.386 490.344
 13.914   4.383 490.386
 14.014   4.379 490.427
 14.114   4.376 490.466
 14.214   4.372 490.504
 14.314   4.369 490.540
 14.414   4.365 490.575
 14.515   4.362 490.608
 14.615   4.358 490.641
 14.715   4.355 490.672
 14.815   4.351 490.701
 14.915   4.347 490.730
 15.015   4.344 490.758
 15.115   4.340 490.785
 15.215   4.337 490.810
 15.315   4.333 490.835
 15.415   4.330 490.859
 15.516   4.326 490.883
 15.616   4.323 490.905
 15.716   4.319 490.927
 15.816   4.316 490.948
 15.916   4.312 490.968
 16.016   4.308 490.988
 16.116   4.305 491.007
 16.216   4.301 491.026
 16.316   4.298 491.044
 16.416   4.294 491.061
 16.517   4.291 491.078
 16.617   4.287 491.095
 16.717   4.284 491.111
 16.817   4.280 491.126
 16.917   4.277 491.141
 17.017   4.273 491.156
 17.117   4.270 491.171
 17.217   4.266 491.185
 17.317   4.263 491.199
 17.417   4.259 491.212
 17.518   4.255 491.225
 17.618   4.252 491.238
 17.718   4.248 491.250
 17.818   4.245 491.263
 17.918   4.241 491.275
 18.018   4.238 491.287
 18.118   4.234 491.298
 18.218   4.231 491.310
 18.318   4.228 491.321
 18.418   4.224 491.332
 18.519   4.221 491.342
 18.619   4.217 491.353
 18.719   4.214 491.363
 18.819   4.210 491.374
 18.919   4.207 491.384
 19.019   4.203 491.393
 19.119   4.200 491.403
 19.219   4.196 491.413
 19.319   4.193 491.422
 19.419   4.189 491.432
 19.520   4.186 491.441
 19.620   4.183 491.450
 19.720   4.179 491.459
 19.820   4.176 491.468
 19.920   4.172 491.477
 20.020   4.169 491.486
 20.120   4.166 491.494
 20.220   4.162 491.503
 20.320   4.159 491.511
 20.420   4.155 491.520
 20.521   4.152 491.528
 20.621   4.149 491.536
 20.721   4.145 491.544
 20.821   4.142 491.553
 20.921   4.138 491.561
 21.021   4.135 491.568
 21.121   4.132 491.576
 21.221   4.128 491.584
 21.321   4.125 491.592
