# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 97.000
# Z0 97.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000  97.000  97.000
  0.100  97.133  99.039
  0.200  97.242 101.098
  0.300  97.327 103.177
  0.400  97.389 105.274
  0.501  97.428 107.391
  0.601  97.445 109.526
  0.701  97.442 111.679
  0.801  97.417 113.850
  0.901  97.373 116.040
  1.001  97.310 118.246
  1.101  97.228 120.469
  1.201  97.127 122.710
  1.301  97.010 124.966
  1.401  96.875 127.238
  1.502  96.724 129.526
  1.602  96.557 131.828
  1.702  96.375 134.146
  1.802  96.178 136.477
  1.902  95.967 138.822
  2.002  95.742 141.181
  2.102  95.504 143.552
  2.202  95.254 145.935
  2.302  94.991 148.330
  2.402  94.716 150.736
  2.503  94.430 153.153
  2.603  94.132 155.580
  2.703  93.825 158.017
  2.803  93.507 160.462
  2.903  93.179 162.916
  3.003  92.842 165.378
  3.103  92.496 167.847
  3.203  92.142 170.323
  3.303  91.779 172.805
  3.403  91.408 175.292
  3.504  91.030 177.784
  3.604  90.645 180.280
  3.704  90.252 182.780
  3.804  89.854 185.283
  3.904  89.448 187.788
  4.004  89.037 190.295
  4.104  88.621 192.802
  4.204  88.199 195.311
  4.304  87.771 197.819
  4.404  87.339 200.326
  4.505  86.903 202.831
  4.605  86.462 205.335
  4.705  86.017 207.836
  4.805  85.568 210.333
  4.905  85.116 212.827
  5.005  84.660 215.316
  5.105  84.201 217.799
  5.205  83.740 220.277
  5.305  83.275 222.749
  5.405  82.809 225.214
  5.506  82.340 227.671
  5.606  81.869 230.120
  5.706  81.396 232.561
  5.806  80.921 234.992
  5.906  80.445 237.414
  6.006  79.968 239.826
  6.106  79.490 242.227
  6.206  79.010 244.617
  6.306  78.530 246.995
  6.406  78.049 249.361
  6.507  77.568 251.714
  6.607  77.087 254.055
  6.707  76.605 256.382
  6.807  76.124 258.695
  6.907  75.642 260.994
  7.007  75.161 263.278
  7.107  74.680 265.548
  7.207  74.200 267.802
  7.307  73.721 270.040
  7.407  73.242 272.263
  7.508  72.764 274.469
  7.608  72.288 276.659
  7.708  71.812 278.832
  7.808  71.338 280.988
  7.908  70.865 283.126
  8.008  70.393 285.247
  8.108  69.923 287.350
  8.208  69.455 289.435
  8.308  68.988 291.502
  8.408  68.523 293.550
  8.509  68.060 295.581
  8.609  67.599 297.592
  8.709  67.140 299.585
  8.809  66.683 301.559
  8.909  66.228 303.514
  9.009  65.776 305.449
  9.109  65.326 307.366
  9.209  64.878 309.263
  9.309  64.432 311.142
  9.409  63.989 313.000
  9.510  63.549 314.840
  9.610  63.111 316.660
  9.710  62.676 318.461
  9.810  62.243 320.242
  9.910  61.813 322.005
 10.010  61.386 323.747
 10.110  60.962 325.471
 10.210  60.540 327.175
 10.310  60.121 328.860
 10.410  59.706 330.526
 10.511  59.293 332.173
 10.611  58.882 333.801
 10.711  58.475 335.410
 10.811  58.071 337.000
 10.911  57.670 338.571
 11.011  57.271 340.124
 11.111  56.876 341.658
 11.211  56.484 343.174
 11.311  56.095 344.671
 11.411  55.709 346.151
 11.512  55.325 347.612
 11.612  54.945 349.055
 11.712  54.568 350.481
 11.812  54.194 351.889
 11.912  53.823 353.279
 12.012  53.455 354.652
 12.112  53.090 356.008
 12.212  52.729 357.347
 12.312  52.370 358.669
 12.412  52.014 359.975
 12.513  51.661 361.264
 12.613  51.312 362.536
 12.713  50.965 363.793
 12.813  50.621 365.033
 12.913  50.281 366.257
 13.013  49.943 367.466
 13.113  49.608 368.659
 13.213  49.277 369.837
 13.313  48.948 370.999
 13.413  48.622 372.147
 13.514  48.299 373.280
 13.614  47.979 374.398
 13.714  47.662 375.502
 13.814  47.348 376.591
