# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 96.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000  96.000 200.000
  0.100  95.201 202.168
  0.200  94.418 204.348
  0.300  93.650 206.538
  0.400  92.897 208.737
  0.501  92.156 210.945
  0.601  91.428 213.160
  0.701  90.712 215.382
  0.801  90.007 217.610
  0.901  89.313 219.842
  1.001  88.629 222.078
  1.101  87.954 224.317
  1.201  87.288 226.558
  1.301  86.631 228.801
  1.401  85.982 231.044
  1.502  85.340 233.287
  1.602  84.706 235.529
  1.702  84.079 237.769
  1.802  83.459 240.007
  1.902  82.845 242.241
  2.002  82.238 244.472
  2.102  81.636 246.697
  2.202  81.041 248.918
  2.302  80.451 251.132
  2.402  79.866 253.340
  2.503  79.286 255.541
  2.603  78.712 257.734
  2.703  78.143 259.919
  2.803  77.578 262.094
  2.903  77.018 264.260
  3.003  76.463 266.417
  3.103  75.912 268.562
  3.203  75.365 270.697
  3.303  74.823 272.820
  3.403  74.285 274.932
  3.504  73.751 277.031
  3.604  73.221 279.117
  3.704  72.696 281.190
  3.804  72.174 283.250
  3.904  71.656 285.296
  4.004  71.142 287.327
  4.104  70.632 289.345
  4.204  70.126 291.347
  4.304  69.623 293.334
  4.404  69.125 295.306
  4.505  68.630 297.262
  4.605  68.138 299.203
  4.705  67.651 301.127
  4.805  67.167 303.035
  4.905  66.687 304.927
  5.005  66.210 306.802
  5.105  65.737 308.660
  5.205  65.268 310.501
  5.305  64.802 312.325
  5.405  64.340 314.132
  5.506  63.881 315.922
  5.606  63.426 317.694
  5.706  62.974 319.449
  5.806  62.526 321.186
  5.906  62.082 322.906
  6.006  61.641 324.608
  6.106  61.204 326.292
  6.206  60.770 327.959
  6.306  60.339 329.608
  6.406  59.912 331.239
  6.507  59.489 332.853
  6.607  59.069 334.449
  6.707  58.653 336.028
  6.807  58.240 337.589
  6.907  57.830 339.132
  7.007  57.424 340.658
  7.107  57.021 342.166
  7.207  56.622 343.658
  7.307  56.226 345.132
  7.407  55.834 346.588
  7.508  55.445 348.028
  7.608  55.059 349.451
  7.708  54.676 350.857
  7.808  54.297 352.246
  7.908  53.922 353.618
  8.008  53.549 354.974
  8.108  53.180 356.314
  8.208  52.814 357.637
  8.308  52.452 358.944
  8.408  52.092 360.235
  8.509  51.736 361.510
  8.609  51.383 362.769
  8.709  51.034 364.013
  8.809  50.687 365.241
  8.909  50.344 366.454
  9.009  50.003 367.652
  9.109  49.666 368.835
  9.209  49.332 370.003
  9.309  49.001 371.156
  9.409  48.673 372.294
  9.510  48.348 373.419
  9.610  48.027 374.529
  9.710  47.708 375.624
  9.810  47.392 376.706
  9.910  47.079 377.775
 10.010  46.769 378.829
 10.110  46.462 379.870
 10.210  46.158 380.898
 10.310  45.856 381.913
 10.410  45.558 382.915
 10.511  45.262 383.904
 10.611  44.969 384.880
 10.711  44.679 385.844
 10.811  44.392 386.796
 10.911  44.107 387.735
 11.011  43.825 388.663
 11.111  43.546 389.579
 11.211  43.269 390.482
 11.311  42.995 391.375
 11.411  42.724 392.256
 11.512  42.455 393.126
 11.612  42.189 393.985
 11.712  41.925 394.833
 11.812  41.664 395.670
 11.912  41.405 396.496
 12.012  41.149 397.312
 12.112  40.895 398.118
 12.212  40.644 398.914
 12.312  40.395 399.699
 12.412  40.148 400.475
 12.513  39.904 401.241
 12.613  39.662 401.997
 12.713  39.423 402.744
 12.813  39.185 403.482
 12.913  38.950 404.210
 13.013  38.717 404.930
 13.113  38.487 405.640
 13.213  38.258 406.342
 13.313  38.032 407.035
 13.413  37.808 407.719
 13.514  37.586 408.395
 13.614  37.366 409.063
 13.714  37.148 409.722
 13.814  36.932 410.374
 13.914  36.718 411.017
 14.014  36.506 411.653
 14.114  36.297 412.281
 14.214  36.089 412.901
 14.314  35.883 413.514
 14.414  35.679 414.120
 14.515  35.477 414.718
 14.615  35.277 415.310
 14.715  35.079 415.894
 14.815  34.882 416.471
 14.915  34.687 417.042
 15.015  34.495 417.605
 15.115  34.304 418.162
 15.215  34.114 418.713
 15.315  33.927 419.257
 15.415  33.741 419.795
 15.516  33.557 420.326
 15.616  33.374 420.852
 15.716  33.194 421.371
 15.816  33.015 421.884
 15.916  32.837 422.392
 16.016  32.661 422.894
 16.116  32.487 423.390
 16.216  32.314 423.880
 16.316  32.143 424.365
 16.416  31.974 424.844
 16.517  31.806 425.318
 16.617  31.639 425.787
 16.717  31.474 426.250
 16.817  31.311 426.709
 16.917  31.149 427.162
 17.017  30.988 427.610
 17.117  30.829 428.053
 17.217  30.671 428.492
 17.317  30.514 428.926
 17.417  30.359 429.354
 17.518  30.206 429.779
 17.618  30.053 430.199
 17.718  29.902 430.614
 17.818  29.753 431.025
 17.918  29.604 431.431
 18.018  29.457 431.833
 18.118  29.311 432.231
 18.218  29.167 432.625
 18.318  29.024 433.014
 18.418  28.882 433.399
 18.519  28.741 433.781
 18.619  28.601 434.158
 18.719  28.463 434.532
 18.819  28.325 434.901
 18.919  28.189 435.267
 19.019  28.054 435.629
 19.119  27.921 435.988
 19.219  27.788 436.343
 19.319  27.656 436.694
 19.419  27.526 437.042
 19.520  27.397 437.386
 19.620  27.268 437.726
 19.720  27.141 438.064
 19.820  27.015 438.398
 19.920  26.890 438.728
 20.020  26.766 439.056
 20.120  26.643 439.380
 20.220  26.521 439.701
 20.320  26.400 440.019
 20.420  26.280 440.334
 20.521  26.160 440.645
 20.621  26.042 440.954
 20.721  25.925 441.260
 20.821  25.809 441.563
 20.921  25.694 441.863
 21.021  25.579 442.160
 21.121  25.466 442.454
 21.221  25.353 442.746
 21.321  25.242 443.035
 21.421  25.131 443.321
 21.522  25.021 443.604
 21.622  24.912 443.885
 21.722  24.804 444.163
 21.822  24.697 444.439
 21.922  24.590 444.712
 22.022  24.485 444.983
 22.122  24.380 445.251
 22.222  24.276 445.517
 22.322  24.173 445.780
 22.422  24.070 446.041
 22.523  23.969 446.299
 22.623  23.868 446.556
 22.723  23.768 446.810
 22.823  23.669 447.062
 22.923  23.570 447.311
 23.023  23.472 447.558
 23.123  23.375 447.804
 23.223  23.279 448.047
 23.323  23.184 448.287
 23.423  23.089 448.526
 23.524  22.995 448.763
 23.624  22.901 448.998
 23.724  22.808 449.230
 23.824  22.716 449.461
 23.924  22.625 449.690
 24.024  22.534 449.917
 24.124  22.444 450.142
 24.224  22.355 450.365
 24.324  22.266 450.586
 24.424  22.178 450.805
 24.525  22.091 451.022
 24.625  22.004 451.238
 24.725  21.918 451.452
 24.825  21.832 451.664
 24.925  21.748 451.874
 25.025  21.663 452.083
 25.125  21.580 452.290
 25.225  21.496 452.495
 25.325  21.414 452.699
 25.425  21.332 452.900
 25.526  21.251 453.101
 25.626  21.170 453.299
 25.726  21.090 453.496
 25.826  21.010 453.692
 25.926  20.931 453.886
 26.026  20.852 454.078
 26.126  20.774 454.269
 26.226  20.697 454.459
 26.326  20.620 454.647
 26.426  20.544 454.833
 26.527  20.468 455.018
 26.627  20.393 455.202
 26.727  20.318 455.384
 26.827  20.243 455.565
 26.927  20.170 455.744
 27.027  20.096 455.922
 27.127  20.024 456.099
 27.227  19.951 456.274
 27.327  19.880 456.448
 27.427  19.808 456.620
 27.528  19.737 456.792
 27.628  19.667 456.962
 27.728  19.597 457.131
 27.828  19.528 457.298
 27.928  19.459 457.465
 28.028  19.390 457.630
 28.128  19.322 457.793
 28.228  19.254 457.956
 28.328  19.187 458.118
 28.428  19.120 458.278
 28.529  19.054 458.437
 28.629  18.988 458.595
 28.729  18.923 458.752
 28.829  18.858 458.907
 28.929  18.793 459.062
 29.029  18.729 459.216
 29.129  18.665 459.368
 29.229  18.602 459.519
 29.329  18.539 459.669
 29.429  18.476 459.819
 29.530  18.414 459.967
 29.630  18.352 460.114
 29.730  18.291 460.260
 29.830  18.230 460.405
 29.930  18.169 460.549
 30.030  18.109 460.692
