# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 296.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000 296.000 200.000
  0.100 272.337 194.768
  0.200 252.848 190.579
  0.300 236.526 187.219
  0.400 222.661 184.527
  0.501 210.741 182.387
  0.601 200.387 180.708
  0.701 191.311 179.419
  0.801 183.291 178.463
  0.901 176.155 177.796
  1.001 169.764 177.380
  1.101 164.008 177.186
  1.201 158.796 177.188
  1.301 154.055 177.365
  1.401 149.723 177.698
  1.502 145.749 178.173
  1.602 142.089 178.776
  1.702 138.707 179.496
  1.802 135.572 180.321
  1.902 132.657 181.245
  2.002 129.938 182.258
  2.102 127.396 183.354
  2.202 125.012 184.527
  2.302 122.771 185.770
  2.402 120.661 187.080
  2.503 118.668 188.450
  2.603 116.782 189.878
  2.703 114.994 191.359
  2.803 113.295 192.890
  2.903 111.679 194.468
  3.003 110.137 196.089
  3.103 108.664 197.750
  3.203 107.255 199.450
  3.303 105.904 201.185
  3.403 104.607 202.953
  3.504 103.360 204.753
  3.604 102.160 206.582
  3.704 101.003 208.437
  3.804  99.885 210.318
  3.904  98.805 212.222
  4.004  97.759 214.149
  4.104  96.746 216.095
  4.204  95.762 218.059
  4.304  94.807 220.041
  4.404  93.877 222.039
  4.505  92.973 224.051
  4.605  92.091 226.076
  4.705  91.231 228.112
  4.805  90.391 230.159
  4.905  89.571 232.215
  5.005  88.768 234.280
  5.105  87.983 236.351
  5.205  87.213 238.428
  5.305  86.458 240.510
  5.405  85.718 242.597
  5.506  84.991 244.685
  5.606  84.278 246.776
  5.706  83.576 248.868
  5.806  82.886 250.960
  5.906  82.207 253.051
  6.006  81.538 255.141
  6.106  80.879 257.229
  6.206  80.230 259.313
  6.306  79.591 261.393
  6.406  78.960 263.469
  6.507  78.337 265.540
  6.607  77.722 267.604
  6.707  77.115 269.662
  6.807  76.516 271.713
  6.907  75.924 273.755
  7.007  75.339 275.790
  7.107  74.760 277.815
  7.207  74.188 279.831
  7.307  73.623 281.837
  7.407  73.063 283.832
  7.508  72.510 285.817
  7.608  71.962 287.790
  7.708  71.420 289.751
  7.808  70.883 291.700
  7.908  70.352 293.636
  8.008  69.826 295.560
  8.108  69.306 297.470
  8.208  68.790 299.366
  8.308  68.279 301.249
  8.408  67.773 303.117
  8.509  67.272 304.971
  8.609  66.776 306.810
  8.709  66.284 308.634
  8.809  65.797 310.443
  8.909  65.314 312.236
  9.009  64.836 314.014
  9.109  64.362 315.776
  9.209  63.892 317.523
  9.309  63.427 319.253
  9.409  62.966 320.967
  9.510  62.509 322.665
  9.610  62.056 324.347
  9.710  61.607 326.012
  9.810  61.163 327.661
  9.910  60.722 329.293
 10.010  60.285 330.908
 10.110  59.852 332.507
 10.210  59.423 334.089
 10.310  58.998 335.655
 10.410  58.577 337.204
 10.511  58.160 338.736
 10.611  57.746 340.252
 10.711  57.336 341.751
 10.811  56.930 343.233
 10.911  56.527 344.699
 11.011  56.129 346.149
 11.111  55.733 347.582
 11.211  55.342 348.998
 11.311  54.954 350.399
 11.411  54.569 351.783
 11.512  54.188 353.151
 11.612  53.811 354.503
 11.712  53.437 355.839
 11.812  53.067 357.159
 11.912  52.699 358.464
 12.012  52.336 359.753
 12.112  51.975 361.026
 12.212  51.619 362.284
 12.312  51.265 363.527
 12.412  50.915 364.754
 12.513  50.568 365.967
 12.613  50.224 367.165
 12.713  49.883 368.348
 12.813  49.546 369.516
 12.913  49.212 370.670
 13.013  48.881 371.810
 13.113  48.553 372.935
 13.213  48.228 374.047
 13.313  47.906 375.144
 13.413  47.588 376.228
 13.514  47.272 377.298
 13.614  46.959 378.355
 13.714  46.650 379.398
 13.814  46.343 380.429
 13.914  46.039 381.446
 14.014  45.738 382.451
 14.114  45.440 383.442
 14.214  45.145 384.422
 14.314  44.853 385.389
 14.414  44.563 386.343
 14.515  44.276 387.286
 14.615  43.992 388.217
 14.715  43.711 389.136
 14.815  43.433 390.043
 14.915  43.157 390.939
 15.015  42.883 391.823
 15.115  42.613 392.697
 15.215  42.345 393.559
 15.315  42.079 394.411
 15.415  41.816 395.252
 15.516  41.556 396.082
 15.616  41.298 396.901
 15.716  41.042 397.711
 15.816  40.789 398.510
 15.916  40.539 399.299
 16.016  40.291 400.079
