# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 61.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000  61.000 200.000
  0.100  61.328 203.552
  0.200  61.628 207.082
  0.300  61.901 210.586
  0.400  62.146 214.063
  0.501  62.366 217.513
  0.601  62.559 220.932
  0.701  62.727 224.322
  0.801  62.870 227.679
  0.901  62.989 231.003
  1.001  63.085 234.292
  1.101  63.158 237.547
  1.201  63.210 240.766
  1.301  63.240 243.949
  1.401  63.249 247.094
  1.502  63.239 250.202
  1.602  63.209 253.271
  1.702  63.162 256.302
  1.802  63.096 259.294
  1.902  63.014 262.247
  2.002  62.916 265.160
  2.102  62.803 268.033
  2.202  62.674 270.867
  2.302  62.532 273.661
  2.402  62.377 276.416
  2.503  62.209 279.130
  2.603  62.029 281.806
  2.703  61.837 284.441
  2.803  61.635 287.038
  2.903  61.423 289.596
  3.003  61.202 292.114
  3.103  60.971 294.595
  3.203  60.732 297.037
  3.303  60.485 299.441
  3.403  60.231 301.808
  3.504  59.970 304.138
  3.604  59.703 306.431
  3.704  59.430 308.688
  3.804  59.151 310.909
  3.904  58.867 313.094
  4.004  58.579 315.245
  4.104  58.286 317.361
  4.204  57.989 319.443
  4.304  57.689 321.491
  4.404  57.386 323.506
  4.505  57.080 325.488
  4.605  56.771 327.439
  4.705  56.460 329.357
  4.805  56.148 331.245
  4.905  55.833 333.102
  5.005  55.517 334.928
  5.105  55.199 336.725
  5.205  54.881 338.493
  5.305  54.562 340.232
  5.405  54.242 341.943
  5.506  53.922 343.626
  5.606  53.602 345.281
  5.706  53.282 346.910
  5.806  52.962 348.513
  5.906  52.642 350.090
  6.006  52.323 351.641
  6.106  52.004 353.167
  6.206  51.686 354.669
  6.306  51.368 356.147
  6.406  51.052 357.601
  6.507  50.737 359.032
  6.607  50.422 360.440
  6.707  50.110 361.825
  6.807  49.798 363.189
  6.907  49.488 364.531
  7.007  49.179 365.853
  7.107  48.872 367.153
  7.207  48.566 368.433
  7.307  48.262 369.693
  7.407  47.960 370.933
  7.508  47.659 372.155
  7.608  47.361 373.357
  7.708  47.064 374.541
  7.808  46.769 375.706
  7.908  46.476 376.854
  8.008  46.185 377.985
  8.108  45.896 379.098
  8.208  45.609 380.194
  8.308  45.324 381.274
  8.408  45.041 382.337
  8.509  44.761 383.385
  8.609  44.482 384.417
  8.709  44.205 385.434
  8.809  43.931 386.435
  8.909  43.659 387.422
  9.009  43.389 388.395
  9.109  43.121 389.353
  9.209  42.855 390.297
  9.309  42.591 391.228
