# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 31.000
# Z0 200.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000  31.000 200.000
  0.100  31.540 204.762
  0.200  32.067 209.515
  0.300  32.581 214.255
  0.400  33.081 218.975
  0.501  33.566 223.672
  0.601  34.035 228.341
  0.701  34.489 232.978
  0.801  34.926 237.577
  0.901  35.347 242.136
  1.001  35.751 246.649
  1.101  36.137 251.114
  1.201  36.505 255.527
  1.301  36.856 259.884
  1.401  37.189 264.184
  1.502  37.504 268.422
  1.602  37.802 272.597
  1.702  38.081 276.706
  1.802  38.343 280.747
  1.902  38.587 284.718
  2.002  38.814 288.618
  2.102  39.023 292.446
  2.202  39.216 296.200
  2.302  39.392 299.880
  2.402  39.551 303.485
  2.503  39.695 307.014
  2.603  39.823 310.467
  2.703  39.936 313.844
  2.803  40.035 317.145
  2.903  40.119 320.370
  3.003  40.189 323.520
  3.103  40.245 326.595
  3.203  40.289 329.595
  3.303  40.320 332.522
  3.403  40.339 335.376
  3.504  40.347 338.159
  3.604  40.343 340.870
  3.704  40.329 343.512
  3.804  40.304 346.086
  3.904  40.270 348.592
  4.004  40.226 351.032
  4.104  40.174 353.407
  4.204  40.113 355.719
  4.304  40.044 357.970
  4.404  39.968 360.159
  4.505  39.884 362.289
  4.605  39.793 364.362
  4.705  39.697 366.379
  4.805  39.594 368.340
  4.905  39.485 370.248
  5.005  39.371 372.105
  5.105  39.252 373.911
  5.205  39.128 375.667
  5.305  39.000 377.376
  5.405  38.868 379.039
  5.506  38.731 380.657
  5.606  38.592 382.231
  5.706  38.449 383.763
  5.806  38.303 385.254
  5.906  38.154 386.705
  6.006  38.002 388.118
  6.106  37.849 389.493
  6.206  37.693 390.833
  6.306  37.535 392.137
  6.406  37.375 393.408
  6.507  37.214 394.645
  6.607  37.051 395.851
  6.707  36.887 397.027
  6.807  36.722 398.173
  6.907  36.556 399.290
  7.007  36.389 400.379
  7.107  36.221 401.442
  7.207  36.053 402.478
  7.307  35.884 403.490
  7.407  35.715 404.477
  7.508  35.546 405.441
  7.608  35.376 406.382
  7.708  35.207 407.302
  7.808  35.037 408.200
  7.908  34.868 409.077
  8.008  34.698 409.935
  8.108  34.529 410.774
  8.208  34.360 411.594
  8.308  34.192 412.396
  8.408  34.024 413.181
  8.509  33.856 413.949
  8.609  33.689 414.701
  8.709  33.523 415.437
  8.809  33.357 416.158
  8.909  33.192 416.864
  9.009  33.027 417.556
  9.109  32.863 418.234
  9.209  32.700 418.899
  9.309  32.538 419.551
  9.409  32.376 420.191
  9.510  32.216 420.818
  9.610  32.056 421.434
  9.710  31.897 422.038
  9.810  31.739 422.631
  9.910  31.582 423.213
 10.010  31.426 423.785
 10.110  31.271 424.347
 10.210  31.116 424.899
 10.310  30.963 425.442
 10.410  30.811 425.975
 10.511  30.659 426.500
 10.611  30.509 427.015
 10.711  30.360 427.523
 10.811  30.212 428.022
 10.911  30.064 428.513
 11.011  29.918 428.996
 11.111  29.773 429.472
 11.211  29.629 429.941
 11.311  29.485 430.402
 11.411  29.343 430.856
 11.512  29.202 431.304
 11.612  29.062 431.745
 11.712  28.923 432.180
 11.812  28.785 432.608
 11.912  28.648 433.031
