# ALPHA_1 0.002
# ALPHA_2 0.001
# BETTA_1 0.004
# BETTA_2 0.001
# GAMMA_1 0.500
# GAMMA_2 0.500
# Y0 297.000
# Z0 297.000
# X_BEG 0.000
# X_END 100.000
# XDOTS_NUM 1000
# DX 0.100
  0.000 297.000 297.000
  0.100 270.731 286.535
  0.200 249.373 278.015
  0.300 231.674 271.011
  0.400 216.774 265.213
  0.501 204.061 260.392
  0.601 193.090 256.378
  0.701 183.526 253.036
  0.801 175.117 250.264
  0.901 167.666 247.976
  1.001 161.019 246.108
  1.101 155.052 244.602
  1.201 149.665 243.415
  1.301 144.778 242.508
  1.401 140.323 241.848
  1.502 136.245 241.410
  1.602 132.497 241.169
  1.702 129.040 241.106
  1.802 125.841 241.203
  1.902 122.870 241.445
  2.002 120.103 241.819
  2.102 117.520 242.312
  2.202 115.101 242.914
  2.302 112.830 243.616
  2.402 110.693 244.410
  2.503 108.678 245.287
  2.603 106.773 246.242
  2.703 104.969 247.268
  2.803 103.258 248.359
  2.903 101.631 249.510
  3.003 100.081 250.716
  3.103  98.602 251.974
  3.203  97.190 253.279
  3.303  95.837 254.627
  3.403  94.541 256.015
  3.504  93.296 257.440
  3.604  92.100 258.899
  3.704  90.948 260.388
  3.804  89.838 261.907
  3.904  88.766 263.451
  4.004  87.731 265.019
  4.104  86.729 266.608
  4.204  85.759 268.217
  4.304  84.818 269.843
  4.404  83.905 271.486
  4.505  83.019 273.142
  4.605  82.156 274.811
  4.705  81.317 276.491
  4.805  80.499 278.180
  4.905  79.702 279.878
  5.005  78.924 281.582
  5.105  78.165 283.292
  5.205  77.422 285.006
  5.305  76.697 286.723
  5.405  75.986 288.443
  5.506  75.291 290.164
  5.606  74.609 291.885
  5.706  73.942 293.605
  5.806  73.286 295.324
  5.906  72.643 297.040
  6.006  72.012 298.753
  6.106  71.392 300.463
  6.206  70.782 302.167
  6.306  70.183 303.866
  6.406  69.593 305.559
  6.507  69.013 307.246
  6.607  68.442 308.926
  6.707  67.880 310.597
  6.807  67.326 312.261
  6.907  66.781 313.916
  7.007  66.243 315.562
  7.107  65.713 317.198
  7.207  65.190 318.824
  7.307  64.674 320.440
  7.407  64.165 322.045
  7.508  63.663 323.639
  7.608  63.167 325.222
  7.708  62.678 326.793
  7.808  62.194 328.353
  7.908  61.717 329.900
  8.008  61.246 331.435
  8.108  60.780 332.957
  8.208  60.320 334.466
  8.308  59.865 335.963
  8.408  59.416 337.446
  8.509  58.972 338.917
  8.609  58.533 340.373
  8.709  58.099 341.817
  8.809  57.670 343.247
  8.909  57.245 344.663
  9.009  56.826 346.065
  9.109  56.411 347.454
  9.209  56.000 348.828
  9.309  55.594 350.189
  9.409  55.192 351.536
  9.510  54.795 352.869
  9.610  54.402 354.188
  9.710  54.013 355.493
  9.810  53.628 356.784
  9.910  53.248 358.062
 10.010  52.871 359.325
 10.110  52.498 360.575
 10.210  52.129 361.810
 10.310  51.764 363.033
 10.410  51.403 364.241
 10.511  51.045 365.436
 10.611  50.691 366.617
 10.711  50.341 367.784
 10.811  49.994 368.939
 10.911  49.651 370.079
 11.011  49.312 371.207
 11.111  48.976 372.321
 11.211  48.643 373.423
 11.311  48.313 374.511
 11.411  47.987 375.587
 11.512  47.665 376.650
 11.612  47.345 377.700
 11.712  47.029 378.738
 11.812  46.716 379.763
 11.912  46.406 380.776
 12.012  46.099 381.776
 12.112  45.795 382.765
 12.212  45.494 383.741
 12.312  45.196 384.706
 12.412  44.902 385.659
 12.513  44.610 386.601
 12.613  44.321 387.531
 12.713  44.035 388.450
 12.813  43.751 389.357
 12.913  43.471 390.253
 13.013  43.193 391.139
 13.113  42.918 392.013
 13.213  42.646 392.877
 13.313  42.376 393.730
 13.413  42.109 394.573
 13.514  41.845 395.406
 13.614  41.583 396.228
 13.714  41.324 397.040
 13.814  41.068 397.843
 13.914  40.814 398.635
 14.014  40.562 399.418
 14.114  40.313 400.191
 14.214  40.066 400.955
 14.314  39.822 401.709
 14.414  39.580 402.455
 14.515  39.340 403.191
 14.615  39.103 403.918
 14.715  38.868 404.636
 14.815  38.635 405.346
 14.915  38.405 406.047
 15.015  38.176 406.740
 15.115  37.950 407.424
 15.215  37.726 408.100
 15.315  37.505 408.768
 15.415  37.285 409.428
 15.516  37.067 410.079
 15.616  36.852 410.724
 15.716  36.639 411.360
 15.816  36.427 411.989
 15.916  36.218 412.610
 16.016  36.010 413.224
 16.116  35.805 413.831
 16.216  35.601 414.430
 16.316  35.400 415.023
 16.416  35.200 415.608
 16.517  35.002 416.187
 16.617  34.806 416.759
 16.717  34.612 417.324
 16.817  34.420 417.883
 16.917  34.229 418.435
 17.017  34.041 418.981
 17.117  33.854 419.520
 17.217  33.668 420.054
 17.317  33.485 420.581
 17.417  33.303 421.102
 17.518  33.123 421.617
 17.618  32.944 422.126
 17.718  32.767 422.630
 17.818  32.592 423.128
 17.918  32.418 423.620
 18.018  32.246 424.107
 18.118  32.075 424.588
 18.218  31.906 425.064
 18.318  31.739 425.535
 18.418  31.573 426.000
 18.519  31.408 426.461
 18.619  31.245 426.916
 18.719  31.083 427.366
 18.819  30.923 427.811
 18.919  30.765 428.252
 19.019  30.607 428.688
 19.119  30.451 429.119
 19.219  30.297 429.545
 19.319  30.144 429.967
 19.419  29.992 430.384
 19.520  29.841 430.797
 19.620  29.692 431.205
 19.720  29.544 431.609
 19.820  29.398 432.009
 19.920  29.252 432.404
 20.020  29.108 432.796
 20.120  28.965 433.183
 20.220  28.824 433.566
 20.320  28.684 433.946
 20.420  28.544 434.321
 20.521  28.406 434.693
 20.621  28.270 435.060
 20.721  28.134 435.424
 20.821  27.999 435.785
 20.921  27.866 436.141
 21.021  27.734 436.494
 21.121  27.603 436.844
 21.221  27.473 437.190
 21.321  27.344 437.532
 21.421  27.216 437.871
 21.522  27.089 438.207
 21.622  26.963 438.539
 21.722  26.839 438.868
 21.822  26.715 439.194
 21.922  26.592 439.517
 22.022  26.471 439.836
 22.122  26.350 440.153
 22.222  26.230 440.466
 22.322  26.112 440.777
 22.422  25.994 441.084
 22.523  25.877 441.388
 22.623  25.761 441.690
 22.723  25.647 441.989
 22.823  25.533 442.284
 22.923  25.419 442.577
 23.023  25.307 442.868
 23.123  25.196 443.155
 23.223  25.086 443.440
 23.323  24.976 443.722
 23.423  24.868 444.002
 23.524  24.760 444.279
 23.624  24.653 444.554
 23.724  24.547 444.826
 23.824  24.441 445.095
 23.924  24.337 445.362
 24.024  24.233 445.627
 24.124  24.130 445.889
 24.224  24.028 446.149
 24.324  23.927 446.407
 24.424  23.827 446.662
 24.525  23.727 446.915
 24.625  23.628 447.166
 24.725  23.530 447.414
 24.825  23.432 447.661
 24.925  23.336 447.905
 25.025  23.240 448.147
 25.125  23.144 448.387
 25.225  23.050 448.625
 25.325  22.956 448.861
 25.425  22.863 449.095
 25.526  22.770 449.327
 25.626  22.679 449.557
 25.726  22.588 449.784
 25.826  22.497 450.010
 25.926  22.407 450.235
 26.026  22.318 450.457
 26.126  22.230 450.677
 26.226  22.142 450.895
 26.326  22.055 451.112
 26.426  21.968 451.327
 26.527  21.883 451.540
 26.627  21.797 451.751
 26.727  21.713 451.961
 26.827  21.629 452.169
 26.927  21.545 452.375
 27.027  21.462 452.580
 27.127  21.380 452.782
 27.227  21.298 452.984
 27.327  21.217 453.183
 27.427  21.137 453.381
 27.528  21.057 453.578
 27.628  20.977 453.773
 27.728  20.898 453.966
 27.828  20.820 454.158
 27.928  20.742 454.348
 28.028  20.665 454.537
 28.128  20.589 454.724
 28.228  20.512 454.910
 28.328  20.437 455.094
 28.428  20.362 455.277
 28.529  20.287 455.459
 28.629  20.213 455.639
 28.729  20.139 455.818
 28.829  20.066 455.995
 28.929  19.994 456.171
 29.029  19.922 456.346
 29.129  19.850 456.519
 29.229  19.779 456.692
 29.329  19.708 456.862
 29.429  19.638 457.032
 29.530  19.568 457.200
 29.630  19.499 457.367
 29.730  19.430 457.533
 29.830  19.362 457.698
 29.930  19.294 457.861
 30.030  19.227 458.023
 30.130  19.160 458.184
 30.230  19.093 458.344
 30.330  19.027 458.502
 30.430  18.961 458.660
 30.531  18.896 458.816
 30.631  18.831 458.972
 30.731  18.767 459.126
 30.831  18.703 459.279
 30.931  18.639 459.431
 31.031  18.576 459.581
 31.131  18.513 459.731
 31.231  18.451 459.880
 31.331  18.389 460.028
 31.431  18.327 460.174
 31.532  18.266 460.320
 31.632  18.205 460.464
 31.732  18.144 460.608
 31.832  18.084 460.751
 31.932  18.025 460.892
 32.032  17.965 461.033
 32.132  17.906 461.172
 32.232  17.848 461.311
 32.332  17.789 461.449
 32.432  17.732 461.586
 32.533  17.674 461.722
 32.633  17.617 461.857
 32.733  17.560 461.991
 32.833  17.504 462.124
 32.933  17.447 462.256
 33.033  17.392 462.388
 33.133  17.336 462.518
 33.233  17.281 462.648
 33.333  17.226 462.776
 33.433  17.172 462.904
 33.534  17.118 463.032
 33.634  17.064 463.158
 33.734  17.010 463.283
 33.834  16.957 463.408
 33.934  16.904 463.532
 34.034  16.852 463.655
 34.134  16.799 463.777
 34.234  16.748 463.898
 34.334  16.696 464.019
 34.434  16.645 464.139
 34.535  16.594 464.258
 34.635  16.543 464.376
 34.735  16.492 464.494
 34.835  16.442 464.611
 34.935  16.392 464.727
 35.035  16.343 464.842
 35.135  16.293 464.957
 35.235  16.244 465.071
 35.335  16.196 465.184
 35.435  16.147 465.297
 35.536  16.099 465.409
 35.636  16.051 465.520
 35.736  16.004 465.630
 35.836  15.956 465.740
 35.936  15.909 465.849
 36.036  15.862 465.957
 36.136  15.816 466.065
 36.236  15.770 466.172
 36.336  15.723 466.279
 36.436  15.678 466.385
 36.537  15.632 466.490
 36.637  15.587 466.594
 36.737  15.542 466.698
 36.837  15.497 466.802
 36.937  15.453 466.904
 37.037  15.408 467.006
 37.137  15.364 467.108
 37.237  15.320 467.209
 37.337  15.277 467.309
 37.437  15.233 467.409
 37.538  15.190 467.508
 37.638  15.147 467.606
 37.738  15.105 467.704
 37.838  15.062 467.802
 37.938  15.020 467.899
 38.038  14.978 467.995
 38.138  14.937 468.090
 38.238  14.895 468.186
 38.338  14.854 468.280
 38.438  14.813 468.374
 38.539  14.772 468.468
 38.639  14.731 468.561
 38.739  14.691 468.653
 38.839  14.651 468.745
 38.939  14.611 468.837
 39.039  14.571 468.927
 39.139  14.531 469.018
 39.239  14.492 469.108
 39.339  14.453 469.197
 39.439  14.414 469.286
 39.540  14.375 469.374
 39.640  14.336 469.462
 39.740  14.298 469.550
 39.840  14.260 469.637
 39.940  14.222 469.723
 40.040  14.184 469.809
 40.140  14.146 469.894
 40.240  14.109 469.980
 40.340  14.072 470.064
 40.440  14.035 470.148
 40.541  13.998 470.232
 40.641  13.961 470.315
 40.741  13.925 470.398
 40.841  13.889 470.480
 40.941  13.852 470.562
 41.041  13.817 470.643
 41.141  13.781 470.724
 41.241  13.745 470.805
 41.341  13.710 470.885
 41.441  13.675 470.965
 41.542  13.640 471.044
 41.642  13.605 471.123
 41.742  13.570 471.201
 41.842  13.535 471.279
 41.942  13.501 471.357
 42.042  13.467 471.434
 42.142  13.433 471.511
 42.242  13.399 471.587
 42.342  13.365 471.663
 42.442  13.332 471.739
 42.543  13.298 471.814
 42.643  13.265 471.889
 42.743  13.232 471.964
 42.843  13.199 472.038
 42.943  13.167 472.111
 43.043  13.134 472.185
 43.143  13.102 472.258
 43.243  13.069 472.330
 43.343  13.037 472.402
 43.443  13.005 472.474
 43.544  12.973 472.546
 43.644  12.942 472.617
 43.744  12.910 472.688
 43.844  12.879 472.758
 43.944  12.848 472.828
 44.044  12.817 472.898
 44.144  12.786 472.967
 44.244  12.755 473.036
 44.344  12.724 473.105
